"","RowN","SiteName","SiteLocation","Prefecture","Latitude","Longitude","maxD"
"2421",7072,"春日町(小石川後楽園)遺跡","文京区後楽","東京",35.7045694444444,139.75055,0.399058708585694
"2422",7073,"春日町(小石川後楽園)遺跡","文京区後楽","東京",35.7045694444444,139.75055,0.399058708585694
"2423",7074,"春日町(小石川後楽園)遺跡","文京区後楽","東京",35.7045694444444,139.75055,0.399058708585694
"2424",7075,"春日町(小石川後楽園)遺跡","文京区春日","東京",35.70805,139.749438888889,0.399058708585694
"2425",7076,"春日町遺跡","文京区春日","東京",35.70805,139.749438888889,0.399058708585694
"2426",7077,"春日町遺跡","文京区春日","東京",35.70805,139.749438888889,0.399058708585694
"2427",7078,"春日町遺跡","文京区春日","東京",35.70805,139.749438888889,0.399058708585694
"2428",7079,"春日町遺跡","文京区後楽","東京",35.7045694444444,139.75055,0.399058708585694
"2429",7080,"春日町遺跡","文京区後楽","東京",35.7045694444444,139.75055,0.399058708585694
"2430",18980,"曽根遺跡","北蒲原郡豊浦町大字竹俣万代字曽根","新潟",0,0,14102.7599162624
"2431",18981,"曽根遺跡","新潟県新発田市竹俣万代","新潟",37.9050388888889,139.2852,14102.7599162624
"2434",10962,"朝日山(2)遺跡","青森市大字高田字朝日山","青森",40.7581388888889,140.713330555556,2.46887927221912
"2435",10963,"朝日山(2)遺跡","青森市大字高田字朝日山","青森",40.7581388888889,140.713330555556,2.46887927221912
"2436",10964,"朝日山(2)遺跡","青森市大字高田字朝日山","青森",40.7581388888889,140.713330555556,2.46887927221912
"2437",10965,"朝日山(2)遺跡","青森市大字高田字朝日山","青森",40.7581388888889,140.713330555556,2.46887927221912
"2438",10966,"朝日山(2)遺跡","青森市大字細越字栄山","青森",40.7803388888889,140.711761111111,2.46887927221912
"2439",10967,"朝日山(2)遺跡","青森市大字細越字栄山","青森",40.7803388888889,140.711761111111,2.46887927221912
"2440",10968,"朝日山(2)遺跡","青森市大字細越字栄山","青森",40.7803388888889,140.711761111111,2.46887927221912
"2441",10969,"朝日山(2)遺跡","青森市大字細越字栄山","青森",40.7803388888889,140.711761111111,2.46887927221912
"2442",10970,"朝日山(2)遺跡","青森市大字高田字朝日山","青森",40.7581388888889,140.713330555556,2.46887927221912
"2443",10971,"朝日山(2)遺跡","青森市大字高田字朝日山","青森",40.7581388888889,140.713330555556,2.46887927221912
"2444",10972,"朝日山(2)遺跡","青森市大字高田字朝日山","青森",40.7581388888889,140.713330555556,2.46887927221912
"2445",10973,"朝日山(2)遺跡","青森市大字高田字朝日山","青森",40.7581388888889,140.713330555556,2.46887927221912
"2446",10974,"朝日山(2)遺跡","青森市大字高田字朝日山","青森",40.7581388888889,140.713330555556,2.46887927221912
"2447",10975,"朝日山(2)遺跡","青森市大字高田字朝日山","青森",40.7581388888889,140.713330555556,2.46887927221912
"2448",10976,"朝日山(2)遺跡","青森市大字高田字朝日山","青森",40.7581388888889,140.713330555556,2.46887927221912
"2449",10977,"朝日山(2)遺跡","青森市大字高田字朝日山","青森",40.7581388888889,140.713330555556,2.46887927221912
"2450",10978,"朝日山(2)遺跡","青森市大字高田字朝日山","青森",40.7581388888889,140.713330555556,2.46887927221912
"2451",10979,"朝日山(2)遺跡","青森市大字高田字朝日山","青森",40.7581388888889,140.713330555556,2.46887927221912
"2452",10980,"朝日山(2)遺跡","青森市大字高田字朝日山","青森",40.7581388888889,140.713330555556,2.46887927221912
"2453",10981,"朝日山(2)遺跡","青森市大字高田字朝日山","青森",40.7581388888889,140.713330555556,2.46887927221912
"2454",10982,"朝日山(2)遺跡","青森市大字高田字朝日山","青森",40.7581388888889,140.713330555556,2.46887927221912
"2455",10983,"朝日山(2)遺跡","青森市大字細越字栄山","青森",40.7803388888889,140.711761111111,2.46887927221912
"2456",10984,"朝日山(2)遺跡","青森市大字細越字栄山","青森",40.7803388888889,140.711761111111,2.46887927221912
"2457",10985,"朝日山(2)遺跡","青森市大字細越字栄山","青森",40.7803388888889,140.711761111111,2.46887927221912
"2458",10986,"朝日山(2)遺跡","青森市大字細越字栄山","青森",40.7803388888889,140.711761111111,2.46887927221912
"2459",10987,"朝日山(2)遺跡","青森市大字細越字栄山","青森",40.7803388888889,140.711761111111,2.46887927221912
"2460",10988,"朝日山(2)遺跡","青森市大字高田字朝日山","青森",40.7581388888889,140.713330555556,2.46887927221912
"2461",10989,"朝日山(2)遺跡","青森市大字高田字朝日山","青森",40.7581388888889,140.713330555556,2.46887927221912
"2462",10990,"朝日山(2)遺跡","青森市大字細越字栄山","青森",40.7803388888889,140.711761111111,2.46887927221912
"2463",10991,"朝日山(2)遺跡","青森市大字細越字栄山","青森",40.7803388888889,140.711761111111,2.46887927221912
"2464",10992,"朝日山(2)遺跡","青森市大字細越字栄山","青森",40.7803388888889,140.711761111111,2.46887927221912
"2465",10993,"朝日山(2)遺跡","青森市大字細越字栄山","青森",40.7803388888889,140.711761111111,2.46887927221912
"2466",10994,"朝日山(2)遺跡","青森市大字細越字栄山","青森",40.7803388888889,140.711761111111,2.46887927221912
"2467",10995,"朝日山(2)遺跡","青森市大字細越字栄山","青森",40.7803388888889,140.711761111111,2.46887927221912
"2468",11,"朝日遺跡","名古屋市西区中沼町・浮野町他","愛知",35.2236111111111,136.8584,2.66094862566484
"2469",12,"朝日遺跡","名古屋市西区中沼町・浮野町他","愛知",35.2236111111111,136.8584,2.66094862566484
"2470",13,"朝日遺跡","名古屋市西区中沼町・浮野町他","愛知",35.2236111111111,136.8584,2.66094862566484
"2471",14,"朝日遺跡","名古屋市西区中沼町・浮野町他","愛知",35.2236111111111,136.8584,2.66094862566484
"2472",15,"朝日遺跡","名古屋市西区中沼町・浮野町他","愛知",35.2236111111111,136.8584,2.66094862566484
"2473",16,"朝日遺跡","名古屋市西区中沼町・浮野町他","愛知",35.2236111111111,136.8584,2.66094862566484
"2474",17,"朝日遺跡","名古屋市西区中沼町・浮野町他","愛知",35.2236111111111,136.8584,2.66094862566484
"2475",18,"朝日遺跡","名古屋市西区中沼町・浮野町他","愛知",35.2236111111111,136.8584,2.66094862566484
"2476",19,"朝日遺跡","名古屋市西区中沼町・浮野町他","愛知",35.2236111111111,136.8584,2.66094862566484
"2477",20,"朝日遺跡","名古屋市西区中沼町・浮野町他","愛知",35.2236111111111,136.8584,2.66094862566484
"2478",21,"朝日遺跡","名古屋市西区中沼町・浮野町他","愛知",35.2236111111111,136.8584,2.66094862566484
"2479",22,"朝日遺跡","名古屋市西区中沼町・浮野町他","愛知",35.2236111111111,136.8584,2.66094862566484
"2480",23,"朝日遺跡","名古屋市西区中沼町・浮野町他","愛知",35.2236111111111,136.8584,2.66094862566484
"2481",24,"朝日遺跡","名古屋市西区中沼町・浮野町他","愛知",35.2236111111111,136.8584,2.66094862566484
"2482",25,"朝日遺跡","名古屋市西区中沼町・浮野町他","愛知",35.2236111111111,136.8584,2.66094862566484
"2483",26,"朝日遺跡","名古屋市西区中沼町・浮野町他","愛知",35.2236111111111,136.8584,2.66094862566484
"2484",27,"朝日遺跡","名古屋市西区中沼町・浮野町他","愛知",35.2236111111111,136.8584,2.66094862566484
"2485",28,"朝日遺跡","名古屋市西区中沼町・浮野町他","愛知",35.2236111111111,136.8584,2.66094862566484
"2486",29,"朝日遺跡","名古屋市西区中沼町・浮野町他","愛知",35.2236111111111,136.8584,2.66094862566484
"2487",30,"朝日遺跡","名古屋市西区中沼町・浮野町他","愛知",35.2236111111111,136.8584,2.66094862566484
"2488",31,"朝日遺跡","名古屋市西区中沼町・浮野町他","愛知",35.2236111111111,136.8584,2.66094862566484
"2489",32,"朝日遺跡","名古屋市西区中沼町・浮野町他","愛知",35.2236111111111,136.8584,2.66094862566484
"2490",33,"朝日遺跡","名古屋市西区中沼町・浮野町他","愛知",35.2236111111111,136.8584,2.66094862566484
"2491",34,"朝日遺跡","名古屋市西区中沼町・浮野町他","愛知",35.2236111111111,136.8584,2.66094862566484
"2492",37,"朝日遺跡","名古屋市西区中沼町・浮野町他","愛知",35.2236111111111,136.8584,2.66094862566484
"2493",38,"朝日遺跡","名古屋市西区中沼町・浮野町他","愛知",35.2236111111111,136.8584,2.66094862566484
"2494",39,"朝日遺跡","名古屋市西区中沼町・浮野町他","愛知",35.2236111111111,136.8584,2.66094862566484
"2495",48,"朝日遺跡","名古屋市西区中沼町・浮野町他","愛知",35.2236111111111,136.8584,2.66094862566484
"2496",49,"朝日遺跡","名古屋市西区中沼町・浮野町他","愛知",35.2236111111111,136.8584,2.66094862566484
"2497",50,"朝日遺跡","名古屋市西区中沼町・浮野町他","愛知",35.2236111111111,136.8584,2.66094862566484
"2498",51,"朝日遺跡","名古屋市西区中沼町・浮野町他","愛知",35.2236111111111,136.8584,2.66094862566484
"2499",26110,"朝日遺跡","名古屋市西区中沼町","愛知",35.2236111111111,136.8584,2.66094862566484
"2500",26111,"朝日遺跡","名古屋市西区中沼町","愛知",35.2236111111111,136.8584,2.66094862566484
"2501",26112,"朝日遺跡","名古屋市西区中沼町","愛知",35.2236111111111,136.8584,2.66094862566484
"2502",26113,"朝日遺跡","名古屋市西区中沼町","愛知",35.2236111111111,136.8584,2.66094862566484
"2503",26114,"朝日遺跡","名古屋市西区中沼町","愛知",35.2236111111111,136.8584,2.66094862566484
"2504",26115,"朝日遺跡","名古屋市西区中沼町","愛知",35.2236111111111,136.8584,2.66094862566484
"2505",26116,"朝日遺跡","名古屋市西区中沼町","愛知",35.2236111111111,136.8584,2.66094862566484
"2506",26117,"朝日遺跡","名古屋市西区中沼町","愛知",35.2236111111111,136.8584,2.66094862566484
"2507",26118,"朝日遺跡","名古屋市西区中沼町","愛知",35.2236111111111,136.8584,2.66094862566484
"2508",26119,"朝日遺跡","名古屋市西区中沼町","愛知",35.2236111111111,136.8584,2.66094862566484
"2509",26120,"朝日遺跡","名古屋市西区中沼町･浮野町","愛知",35.2236111111111,136.8584,2.66094862566484
"2510",26121,"朝日遺跡","名古屋市西区中沼町･浮野町","愛知",35.2236111111111,136.8584,2.66094862566484
"2511",26122,"朝日遺跡","西春日井郡清洲町･春日町･新川町　名古屋市西区","愛知",35.2167388888889,136.836819444444,2.66094862566484
"2512",26123,"朝日遺跡","西春日井郡清洲町･春日町･新川町　名古屋市西区","愛知",35.2167388888889,136.836819444444,2.66094862566484
"2513",26124,"朝日遺跡","西春日井郡清洲町･春日町･新川町　名古屋市西区","愛知",35.2167388888889,136.836819444444,2.66094862566484
"2514",26125,"朝日遺跡","西春日井郡清洲町･春日町･新川町　名古屋市西区","愛知",35.2167388888889,136.836819444444,2.66094862566484
"2515",26126,"朝日遺跡","西春日井郡清洲町･春日町･新川町　名古屋市西区","愛知",35.2167388888889,136.836819444444,2.66094862566484
"2516",26127,"朝日遺跡","西春日井郡清洲町･春日町･新川町　名古屋市西区","愛知",35.2167388888889,136.836819444444,2.66094862566484
"2517",26128,"朝日遺跡","西春日井郡清洲町･春日町･新川町　名古屋市西区","愛知",35.2167388888889,136.836819444444,2.66094862566484
"2518",26129,"朝日遺跡","西春日井郡清洲町･春日町･新川町　名古屋市西区","愛知",35.2167388888889,136.836819444444,2.66094862566484
"2519",26130,"朝日遺跡","西春日井郡清洲町･春日町･新川町　名古屋市西区","愛知",35.2167388888889,136.836819444444,2.66094862566484
"2520",26131,"朝日遺跡","西春日井郡清洲町･春日町･新川町　名古屋市西区","愛知",35.2167388888889,136.836819444444,2.66094862566484
"2521",26132,"朝日遺跡","西春日井郡清洲町･春日町･新川町　名古屋市西区","愛知",35.2167388888889,136.836819444444,2.66094862566484
"2522",26133,"朝日遺跡","西春日井郡清洲町･春日町･新川町　名古屋市西区","愛知",35.2167388888889,136.836819444444,2.66094862566484
"2523",26134,"朝日遺跡","西春日井郡清洲町･春日町･新川町　名古屋市西区","愛知",35.2167388888889,136.836819444444,2.66094862566484
"2524",26135,"朝日遺跡","西春日井郡清洲町･春日町･新川町　名古屋市西区","愛知",35.2167388888889,136.836819444444,2.66094862566484
"2525",26136,"朝日遺跡","西春日井郡清洲町･春日町･新川町　名古屋市西区","愛知",35.2167388888889,136.836819444444,2.66094862566484
"2526",26137,"朝日遺跡","西春日井郡清洲町･春日町･新川町　名古屋市西区","愛知",35.2167388888889,136.836819444444,2.66094862566484
"2527",26138,"朝日遺跡","西春日井郡清洲町･春日町･新川町　名古屋市西区","愛知",35.2167388888889,136.836819444444,2.66094862566484
"2528",26139,"朝日遺跡","西春日井郡清洲町･春日町･新川町　名古屋市西区","愛知",35.2167388888889,136.836819444444,2.66094862566484
"2529",26140,"朝日遺跡","西春日井郡清洲町･春日町･新川町　名古屋市西区","愛知",35.2167388888889,136.836819444444,2.66094862566484
"2530",26141,"朝日遺跡","西春日井郡清洲町･春日町･新川町　名古屋市西区","愛知",35.2167388888889,136.836819444444,2.66094862566484
"2531",26142,"朝日遺跡","西春日井郡清洲町･春日町･新川町　名古屋市西区","愛知",35.2167388888889,136.836819444444,2.66094862566484
"2532",26143,"朝日遺跡","西春日井郡清洲町･春日町･新川町　名古屋市西区","愛知",35.2167388888889,136.836819444444,2.66094862566484
"2533",26144,"朝日遺跡","西春日井郡清洲町･春日町･新川町　名古屋市西区","愛知",35.2167388888889,136.836819444444,2.66094862566484
"2534",26145,"朝日遺跡","西春日井郡清洲町･春日町･新川町　名古屋市西区","愛知",35.2167388888889,136.836819444444,2.66094862566484
"2535",26146,"朝日遺跡","西春日井郡清洲町･春日町･新川町　名古屋市西区","愛知",35.2167388888889,136.836819444444,2.66094862566484
"2536",26147,"朝日遺跡","西春日井郡清洲町･春日町･新川町　名古屋市西区","愛知",35.2167388888889,136.836819444444,2.66094862566484
"2537",26148,"朝日遺跡","西春日井郡清洲町･春日町･新川町　名古屋市西区","愛知",35.2167388888889,136.836819444444,2.66094862566484
"2538",26149,"朝日遺跡","西春日井郡清洲町･春日町･新川町　名古屋市西区","愛知",35.2167388888889,136.836819444444,2.66094862566484
"2539",26150,"朝日遺跡","西春日井郡清洲町･春日町･新川町　名古屋市西区","愛知",35.2167388888889,136.836819444444,2.66094862566484
"2540",26151,"朝日遺跡","西春日井郡清洲町･春日町･新川町　名古屋市西区","愛知",35.2167388888889,136.836819444444,2.66094862566484
"2541",26152,"朝日遺跡","西春日井郡清洲町･春日町･新川町　名古屋市西区","愛知",35.2167388888889,136.836819444444,2.66094862566484
"2542",26153,"朝日遺跡","西春日井郡清洲町･春日町･新川町　名古屋市西区","愛知",35.2167388888889,136.836819444444,2.66094862566484
"2543",26154,"朝日遺跡","西春日井郡清洲町･春日町･新川町　名古屋市西区","愛知",35.2167388888889,136.836819444444,2.66094862566484
"2544",26155,"朝日遺跡","西春日井郡清洲町･春日町･新川町　名古屋市西区","愛知",35.2167388888889,136.836819444444,2.66094862566484
"2545",26156,"朝日遺跡","西春日井郡清洲町･春日町･新川町　名古屋市西区","愛知",35.2167388888889,136.836819444444,2.66094862566484
"2546",26157,"朝日遺跡","西春日井郡清洲町･春日町･新川町　名古屋市西区","愛知",35.2167388888889,136.836819444444,2.66094862566484
"2547",26158,"朝日遺跡","西春日井郡清洲町･春日町･新川町　名古屋市西区","愛知",35.2167388888889,136.836819444444,2.66094862566484
"2548",26159,"朝日遺跡","西春日井郡清洲町大字朝日","愛知",35.2167388888889,136.836819444444,2.66094862566484
"2549",26160,"朝日遺跡","西春日井郡清洲町大字朝日","愛知",35.2167388888889,136.836819444444,2.66094862566484
"2550",26161,"朝日遺跡","西春日井郡清洲町大字朝日","愛知",35.2167388888889,136.836819444444,2.66094862566484
"2551",26162,"朝日遺跡","西春日井郡清洲町大字朝日","愛知",35.2167388888889,136.836819444444,2.66094862566484
"2552",26163,"朝日遺跡","西春日井郡清洲町大字朝日","愛知",35.2167388888889,136.836819444444,2.66094862566484
"2553",26164,"朝日遺跡","西春日井郡清洲町大字朝日","愛知",35.2167388888889,136.836819444444,2.66094862566484
"2554",26165,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2555",26166,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2556",26167,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2557",26168,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2558",26169,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2559",26170,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2560",26171,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2561",26172,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2562",26173,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2563",26174,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2564",26175,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2565",26176,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2566",26177,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2567",26178,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2568",26179,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2569",26180,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2570",26181,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2571",26182,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2572",26183,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2573",26184,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2574",26185,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2575",26186,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2576",26187,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2577",26188,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2578",26189,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2579",26190,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2580",26191,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2581",26192,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2582",26193,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2583",26194,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2584",26195,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2585",26196,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2586",26197,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2587",26198,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2588",26199,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2589",26200,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2590",26201,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2591",26202,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2592",26203,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2593",26204,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2594",26205,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2595",26206,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2596",26207,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2597",26208,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2598",26209,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2599",26210,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2600",26211,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2601",26212,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2602",26213,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2603",26214,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2604",26215,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2605",26216,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2606",26217,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2607",26218,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2608",26219,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2609",26220,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2610",26221,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2611",26222,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2612",26223,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2613",26224,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2614",26225,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2615",26226,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2616",26227,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2617",26228,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2618",26229,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2619",26230,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2620",26231,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2621",26232,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2622",26233,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2623",26234,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2624",26235,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2625",26236,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2626",26237,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2627",26238,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2628",26239,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2629",26240,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2630",26241,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2631",26242,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2632",26243,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2633",26244,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2634",26245,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2635",26246,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2636",26247,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2637",26248,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2638",26249,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2639",26250,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2640",26251,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2641",26252,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2642",26253,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2643",26254,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2644",26255,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
"2645",26256,"朝日遺跡","清須市、名古屋市西区、西春日井郡春日町","愛知",35.2000694444444,136.852811111111,2.66094862566484
