"SiteLocation","Latitude.gmap","Longitude.gmap"
"名古屋市北区中丸町3丁目･金城町3丁目･平手町2丁目",35.205693,136.905131
"名古屋市北区中丸町2丁目",35.2055125,136.9034439
"豊田市寺部町･千石町",35.0917945,137.1709478
"安城市古井町彼岸田･桜井町古井堤･小社",34.9296749,137.0978511
"西尾市駒場町室町",34.864943,137.1033295
"小坂井町大字篠束字吉添",34.7961373,137.3669841
"常滑市柴山",34.8982191,136.8652576
"豊橋市牟呂町字若宮",34.7600146,137.3587244
"春日井市勝川町･長塚町",35.2190311,136.951976
"春日井市",35.2476967,136.9721897
"岡崎市小針町一シキ",34.9843662,137.1317964
"東海市大田町",35.0228989,136.8955618
"安城市川島町･古井町",34.9252654,137.104547
"稲沢市北島町上中及び西屋敷",35.2283676,136.7971395
"稲沢市いのくち",35.2095938,136.769918
"清須市つちだ",35.2124373,136.8289165
"七宝町あきたけ",35.1748247,136.8047036
"蟹江町いま",35.1411444,136.7932066
"稲沢市あまいけ",35.2551836,136.7764196
"愛知県稲沢市平和町　ろくわ",35.200887,136.7361686
"立田村森川",35.1304385,136.7019289
"瑞穂市只越",35.3999268,136.6813993
"瑞穂市花塚",35.39672,136.677102
"大垣市あらた",35.3423353,136.8416205
"大垣市横曽根町",35.2952494,136.6132288
"海津市平田町今尾",35.2505144,136.6295089
"海津町ないき",35.2143551,136.6488106
"瀬戸市上之山町2丁目･宮地町･吉野町",35.191283,137.1063734
"豊田市足助町城山･引陣",35.1408677,137.3208083
"新城市字東入船",34.8976027,137.4987033
"稲沢市平和町観音堂",35.2248411,136.7569174
"稲沢市平和町上三宅",35.2229898,136.7514763
"新城市須長字天王",34.9272524,137.5281559
"豊田市下川口字水汲",35.1831088,137.2688715
"豊橋市牟呂町字水神",34.7572986,137.3550539
"豊田市渡刈町大屋敷下糟目",35.0311086,137.1624122
"清須市",35.1993711,136.8531524
"西尾市中畑町字清水",34.8704183,137.0105797
"豊橋市石巻町",34.7848776,137.4539427
"瀬戸市北松山町",35.2346414,137.0795939
"岡崎市樫山町牧平町",34.9089042,137.285058
"新城市須長字石岸",34.9271788,137.5260078
"新城市大宮字狐塚",34.9263525,137.5207912
"新城市大宮",34.9215197,137.5214049
"宝飯郡御津町大字広石",34.8220938,137.3143897
"稲沢市一色森山町",35.2384263,136.7496628
"稲沢市一色長畑町",35.2388662,136.7557083
"稲沢市船橋町花の木･宮浦･市場",35.2471482,136.7756636
"日進市米野木町字傘松",35.1293277,137.0701427
"日進市米野木町字仲芝",35.1304159,137.0612671
"日進市米野木町字南山",35.1292435,137.0789854
"知多郡南知多町",34.7152126,136.9299921
"豊田市鴛鴨町川原",35.0225436,137.1453504
"豊橋市牛川町字洗島",34.7775645,137.4125886
"豊田市森町3丁目",35.0819783,137.1724691
"瀬戸市惣作町･鐘場町",35.2182738,137.1295124
"安城市木戸町惣作",34.8992894,137.0954164
"豊橋市石巻本町",34.8078583,137.4441373
"豊橋市牟呂町字大西",34.7531829,137.3553598
"瀬戸市大坪町",35.1941239,137.1051558
"岩倉市鈴井町",35.2867824,136.8652576
"豊明市栄町　梶田･元屋敷",35.0391971,137.0005546
"豊田市御船町滝",35.126162,137.200822
"瀬戸市凧山町",35.2231275,137.1380399
"愛知郡長久手町大字長湫",35.1840825,137.0487221
"愛知郡長久手町大字長湫字市ヶ洞",35.1627934,137.0285083
"名古屋市西区中沼町･浮野町",35.223865,136.8585931
"西春日井郡清洲町･春日町･新川町　名古屋市西区",35.2548528,136.9173921
"西春日井郡清洲町大字朝日",35.2209992,136.8482951
"清須市、名古屋市西区、西春日井郡春日町",35.2328986,136.8422385
"春日井市町田町",35.226072,136.9571353
"稲沢市長野･塔の越･治郎丸",35.2563994,136.8168086
"稲沢市長野",35.2563994,136.8168086
"瀬戸市若宮町",35.1982673,137.1081997
"豊田市鴛鴨町天神前",35.0272085,137.155404
"一宮市丹陽町伝法寺",35.2604599,136.837829
"西春日井郡西春町中之郷",35.2423514,136.8458724
"一宮市丹陽町",35.2604599,136.837829
"一宮市大字田所　葉栗郡木曽川町大字黒田",35.3460634,136.7841318
"西加茂郡三好町明知字登立",35.06502,137.0791375
"西春日井郡清洲町大字土田",35.2548528,136.9173921
"豊橋市石巻本町字東屋敷",34.7903783,137.4370907
"名古屋市千種区仁座町",35.1535121,136.9689732
"豊橋市東細谷町",34.6943903,137.4809171
"豊田市市木町堂外戸",35.098358,137.1896924
"豊橋市牟呂町字境松",34.7611087,137.359948
"豊橋市牟呂町字坂津",34.7596735,137.3605598
"一宮市萩原町河田方字南輝度",35.2811323,136.7702204
"知多市八幡字楠廻間字長峯",34.9834204,136.8831349
"一宮市大和町馬引字横手･尾西市開明",35.3066642,136.7741515
"名古屋市中区栄二丁目",35.1648142,136.9040502
"一宮市大和町苅安賀",35.2885356,136.7780829
"瀬戸市八王子町",35.2254357,137.1356034
"知多郡東浦町緒川",34.971046,136.9465138
"岡崎市正名町吹野･八畝畑",34.8945555,137.1292079
"安城市姫小川町姫下",34.9146033,137.0961011
"豊橋市雲谷町字ナベ山下",34.7450804,137.4747853
"名古屋市北区平手町",35.2027338,136.9022312
"名古屋市北区平手町一丁目",35.2027338,136.9022312
"大府市共和町別岨",35.0490799,136.9410522
"田原市",34.6686831,137.2642743
"名古屋市緑区大高町字中ノ島",35.0625028,136.9261875
"豊橋市石巻本町太夫橋より下流",34.8077949,137.432802
"豊田市千足町10丁目",35.0759088,137.1075909
"名古屋市西区南堀越二丁目",35.1984123,136.8752559
"安城市場内町羽開道",34.9276742,137.0910039
"丹羽郡大口町堀尾跡一丁目",35.3179533,136.8888933
"豊田市永覚町大正･本川",35.0171215,137.1426089
"瀬戸市川合町",35.2161409,137.1130704
"名古屋市中区",35.1608036,136.9076886
"名古屋市中区三の丸四丁目",35.184671,136.9070822
"名古屋市中区三の丸一丁目",35.1795677,136.8967743
"安城市木戸町東屋敷",34.894462,137.0914603
"稲沢市井堀野口町",35.2343379,136.7581267
"豊橋市石巻本町西下地",34.7988771,137.4370907
"豊田市･岡崎市の境界",34.9548536,137.1730774
"豊田市矢並町桑原田",35.0886323,137.2246138
"豊明市沓掛町薬師ヶ根",35.0694502,137.0285083
"豊橋市浪の上町",34.7871073,137.4242257
"西加茂郡三好町大字莇生字辰巳山･小坂",35.0894166,137.074937
"みよし市莇生町小坂",35.0989585,137.1088086
"瀬戸市岩屋町･鳥原町",35.2409886,137.1445317
"四日市市伊坂町",35.0384617,136.6234786
"多気郡勢和村波多瀬字井尻",34.4719113,136.4224871
"津市安東町字樫ノ木",34.7435292,136.4682978
"津市長岡町字太田",34.7406897,136.4885919
"津市長岡町字宮ノ前",34.7406897,136.4885919
"鈴鹿市竹野町内竹野",34.8842975,136.5553873
"津市大里窪田町字橋垣内",34.7670459,136.4897946
"松阪市嬉野新屋庄町字筋違･下榎",34.6388807,136.4946058
"亀山市三寺町",34.8215245,136.4609373
"四日市市西坂部町字足洗",35.001647,136.5780787
"松阪市射和町字鴻ノ木",34.5095695,136.5379276
"多気町大字三疋田",34.4986732,136.5234828
"四日市市貝塚町",34.9184204,136.6120231
"安芸郡安濃町大字清水字山添･林崎",34.7745114,136.4561294
"松阪市安楽町ほか",34.5382319,136.5734556
"松阪市小津町",34.6153489,136.5150586
"多気郡多気町相可字新德寺",34.4981859,136.5427434
"多気郡勢和村大字色太字丸山口",34.496245,136.5460801
"鈴鹿市郡山町",34.8132402,136.5331122
"松阪市肥留町",34.6379515,136.5102454
"津市高野尾町字石切山･字南出",34.788938,136.4675293
"松阪市嬉野町新屋庄町",34.6388807,136.4946058
"四日市市西坂部町",35.0028008,136.5861072
"松阪市川島町･東久保町",34.5793487,136.5951461
"津市久居相川町",34.687663,136.4867879
"津市納所町字蔵田ほか",34.7289799,136.4849839
"津市美杉町上多気字馬場",34.5094204,136.3097128
"津市南河路",34.7206922,136.4789712
"津市一身田大古曽字山ノ口",34.7584405,136.4982145
"四日市市北山町字中野山",35.0452872,136.5909278
"松阪市中道町",34.6210289,136.512652
"多気郡明和町池村",34.512349,136.6053922
"安芸郡安濃町大字大塚字追上",34.7745114,136.4561294
"嬉野町釜生田",34.6254342,136.4807749
"鈴鹿市東庄内町",34.9133505,136.4657457
"津市野田字弐ノ坪　字八反田",34.7120308,136.4645436
"一志郡嬉野町川北",34.6327263,136.493403
"鈴鹿市十宮町字一ノ堰",34.8913393,136.5800822
"鈴鹿市十宮町字宮ノ前",34.8955342,136.5806847
"多気郡明和町有爾中字発シ",34.5233725,136.6239939
"松阪市豊原町･山下町･安楽町",34.5382319,136.5734556
"松阪市舞出町",34.6461027,136.4982145
"安芸郡安濃町大字妙法寺",34.7393966,136.4453133
"四日市市北山町",35.0452872,136.5909278
"上野市大谷",34.8003854,136.13626
"一志郡嬉野町堀之内",34.6254342,136.4807749
"津市木造町",34.6545046,136.4994175
"北牟婁郡紀北町海山区馬瀬",34.1598117,136.2522257
"津市野田字高栗",34.7120308,136.4645436
"度会郡大紀町野添",34.4138076,136.4946058
"多気郡明和町上村",34.523741,136.6005703
"津市野田字里前",34.7120308,136.4645436
"姶良市加治木町木田",31.7387289,130.6473757
"姶良市船津字城ヶ崎",31.7420157,130.6016766
"姶良市船津字外園",31.7420157,130.6016766
"姶良市船津字柳ガ迫",31.7420157,130.6016766
"姶良市加治木町小山田字水ノ手",31.7759066,130.6803583
"姶良郡姶良町西餅田2126番地46",31.7314197,130.6169136
"奄美市名瀬大字小湊323-3番地外20筆等",28.3095643,129.5123101
"大島郡天城町天城",27.81799,128.898941
"曽於郡有明町野神字下堀",31.4974272,130.9839237
"大島郡伊仙町目手久",27.6914395,128.9746328
"大島郡伊仙町阿三伊仙、検福",27.6741402,128.9552744
"大島郡伊仙町大字面縄字西兼久他",27.6850253,128.9641978
"大島郡伊仙町大字面縄字西兼久",27.6850253,128.9641978
"曽於郡有明町原田字長田",31.4664578,130.9965374
"曽於郡有明町伊崎田字黒葛",31.4416064,130.9687836
"曽於郡有明町野井倉字横堀",31.4416064,130.9687836
"曽於郡有明町蓬原字牧",31.4416064,130.9687836
"出水市上大川内字開拓",32.0734745,130.4618176
"出水市",32.0903001,130.3531905
"指宿市大字西方小字中尾迫",31.2637295,130.6232612
"肝付郡根占町",31.2174252,130.7682648
"霧島市隼人町",31.7413102,130.7424667
"姶良市平松字萩原",31.7159927,130.588976
"指宿市十町小字敷領",31.2479453,130.6334159
"指宿市大字新西方小字鳴ヶ城",31.2527917,130.6330497
"指宿市湯の浜3-2-6",31.2335288,130.6457499
"姶良市蒲生町漆竹牟礼",31.8280087,130.5551613
"熊毛郡上屋久町一湊字松山",30.442418,130.4821815
"鹿屋市郷之原町榎崎",NA,NA
"霧島市福山町嘉例川字前原和田･和田前",31.7005231,130.8879686
"川内市平佐町",31.8156562,130.3130103
"曽於市大隅町大字月野字上大久保3360番地",31.5675811,130.9451373
"霧島市中央二丁目8-1",31.7397184,130.7752936
"霧島市川内字田吹鍋迫堂ヶ尾・駒迫十文字",31.7407317,130.7633282
"いちき串木野市大字大里字上ノ原前",31.7145684,130.2720139
"川内市百次町楠元",31.7712087,130.3445876
"日置郡伊集院町郡",31.6397972,130.4083285
"霧島市福山町佳例川",31.7005231,130.8879686
"熊毛郡中種子町砂中字三角山",30.5330005,130.9586835
"出水市美原町",32.109184,130.362442
"薩摩川内市中郷町字京田",31.8345274,130.3126913
"南さつま市金峰町大野字大門口",31.4794615,130.3343827
"南さつま市金峰町大字大野字馬塚松",31.4794615,130.3343827
"日置市金峰町",31.396212,130.324722
"南九州市川辺町田部田字南田代",31.398921,130.3880217
"日置市伊集院町竹之山",31.6347018,130.4592716
"南九州市川辺町永田字古市",31.3930051,130.37261
"曽於市末吉町諏訪方字桐木ほか",31.6613684,130.9889695
"日置市伊集院町下谷口字下永迫",31.614559,130.4057802
"熊毛郡中種子町砂中三角山",30.5330005,130.9586835
"鹿屋市大浦町",31.4072976,130.8298121
"日置市東市来町伊作田",31.6416624,130.3343827
"鹿児島市福山町字前原･鬼ヶ迫上",31.613878,130.4388997
"川辺郡川辺町神殿字堂園堀,瀬戸口",31.4447102,130.4261636
"志布志市松山町新橋蕨野",31.5769991,131.0411274
"南さつま市金峰町花瀬上水流・森山",31.4216627,130.3420365
"鹿児島市石谷町前山",31.6142394,130.4567255
"日置市伊集院町大田字上山路山",31.6304223,130.3828404
"いちき串木野市川上安茶中ほか",31.7140469,130.3445876
"大島郡喜界町荒木貝原",28.3035868,129.9247429
"大島郡喜界町荒木和早地",28.3035868,129.9247429
"南さつま市金峰町宮崎字持躰松",31.4300479,130.3233447
"南九州市川辺町神殿",31.4447102,130.4261636
"曽於市末吉町檍",31.6274388,131.0521783
"曽於市末吉町南之郷原村",31.615619,131.0454794
"曽於市末吉町諏訪方905番地",31.6613684,130.9889695
"曽於市大隅町岩川鳥居川",31.5933809,130.9687836
"曽於市大隅町岩川チシャノ木",31.5933809,130.9687836
"曽於市末吉町諏訪方字関山西",31.6613684,130.9889695
"曽於市大隅町岩川2433-4他",31.5933809,130.9687836
"日置市東市来町伊作田字上栫･中栫･下栫",31.6416624,130.3343827
"日置市東市来町湯田字瀬戸ノ口　
字堀内　
字柴立",31.6854565,130.3445876
"薩摩川内市都町6701-Ⅰ他",31.7681928,130.2960984
"薩摩川内市都町6646-4",31.7681928,130.2960984
"鹿屋市花岡町",31.417227,130.7791932
"鹿屋市郷之原町",31.3941141,130.8146311
"熊毛郡中種子町坂井",30.4663282,130.9283904
"南さつま市金峰町花瀬上水流･森山",31.4216627,130.3420365
"伊佐市大口下殿",32.0293255,130.588976
"曽於市大隅町岩川字屋敷段",31.5933809,130.9687836
"曽於市大隅町中之内字鳶ノ尾堤ノ迫荒神ノ迫",31.6312973,130.9687836
"日置市東市来町湯田字",31.6854565,130.3445876
"指宿市十二町字黒ヶ岡",31.2320642,130.6442088
"南さつま市金峰町宮崎字芝原",31.4354187,130.334764
"南さつま市金峰町花瀬字上水流･森山",31.4216627,130.3420365
"曽於市大隅町大谷2154他",31.5928438,130.9334411
"曽於市大隅町岩川",31.5933809,130.9687836
"曽於郡大崎町立小野柿木段",31.4416064,130.9687836
"曽於郡大崎町野方椿山",NA,NA
"曽於郡大崎町野方前段",NA,NA
"いちき串木野市上名字門前字栫鼻字大堂庵",31.7145684,130.2720139
"南さつま市金峰町尾下1760番地他",31.4579301,130.3471386
"南さつま市金峰町宮崎字渡畑",31.4417723,130.3267278
"薩摩郡さつま町二渡",31.8772545,130.4159728
"薩摩郡さつま町山崎",31.8557462,130.4287111
"薩摩郡さつま町宮之城屋地字城ノ口",31.9033909,130.4516131
"伊佐市大口下殿字下鶴",32.0293255,130.588976
"鹿屋市串良町細山田",31.4544095,130.9233393
"薩摩川内市高江町",31.809983,130.2424588
"薩摩川内市青山町",31.7792956,130.2731159
"出水市野田町下名",32.0687901,130.2628986
"志布志市志布志町安楽中島",31.4812152,131.0746794
"南さつま市金峰町大字宮崎濱崎",31.4417723,130.3267278
"曽於市大隅町",31.5933809,130.9687836
"曽於郡大崎町立小野",31.4585243,131.0215753
"出水市荘上",32.1043293,130.27567
"鹿児島市川上町字加栗山",31.6610941,130.5584832
"鹿屋市古里町",31.3941518,130.7804592
"薩摩川内市都町",31.7681928,130.2960984
"志布志市志布志町安楽字宇都上",31.483485,131.080563
"霧島市福山町佳例川比曽木野",31.7190468,130.8841277
"曽於郡大崎町野方加治木堀",31.7392551,130.6705159
"南九州市知覧町瀬世",31.336365,130.4287111
"志布志市有明町伊﨑田字山ノ口",31.5325865,131.0517004
"南九州市川辺町",31.3976045,130.393037
"霧島市溝辺町麓",31.8060622,130.7006459
"姶良郡隼人町西光寺",31.7753611,130.731064
"鹿児島市川上町",31.6610941,130.5584832
"霧島市横川町中野",31.903708,130.7057167
"姶良郡湧水町木場",31.9449107,130.7462671
"霧島市溝辺町木佐貫",31.8376521,130.6912082
"霧島市隼人町西光寺",31.7753611,130.731064
"指宿市山川成川",31.2186825,130.6194527
"奄美市笠利町",28.4903671,129.6905123
"奄美市笠利町万屋2252番地",28.4391585,129.7111401
"奄美市笠利町土浜",28.4107102,129.672546
"熊毛郡屋久島町安房字横峯2437-76",30.3165483,130.6555601
"南さつま市金峰町高橋",31.4585306,130.3139675
"鹿児島市下福本町",31.4949676,130.4821815
"鹿児島市宇宿町字鍋ヶ宇都1994-2他",31.5548629,130.5209691
"鹿児島市武一丁目2番",31.5832184,130.5408473
"鹿児島市武一丁目3番地先及び西田二丁目27番地先",31.5843535,130.5402117
"鹿児島市郡山字松尾6517",31.6960633,130.4669092
"鹿児島市郡山町",31.6960633,130.4669092
"鹿児島市吉野町",31.6399178,130.588976
"鹿児島市吉野町3095番地",31.6493635,130.5706948
"鹿児島市上荒田町37番20",31.5725739,130.5408177
"鹿児島市谷山中央1丁目",31.5235894,130.5165296
"鹿児島市上福元町",31.5286949,130.4999942
"加世田市内山田字志風頭",31.4163846,130.3133294
"加世田市津貫字春ノ山･原ノ山上･鳥越ノ上･仙太平",31.4163846,130.3133294
"加世田市津貫17695",31.359205,130.286184
"奄美市笠利町須野字大道",28.4703067,129.7059838
"笠利町宇宿大寵2298番地その他",28.4556298,129.7059838
"指宿市",31.2527917,130.6330497
"鹿児島市郡元一丁目21番40号",31.570504,130.5427343
"鹿児島市郡元一丁目21-24",31.5726163,130.5457354
"鹿児島市桜ヶ丘八丁目35番1号",31.5479243,130.5277633
"鹿児島市郡元1-20-15",31.5663933,130.5455204
"薩摩郡さつま町柏原字水天向",31.9377229,130.4567255
"薩摩郡さつま町中津川",31.9026136,130.5483154
"薩摩郡さつま町久富木字西下原",31.8465579,130.44654
"鹿屋市吾平町下名",31.270411,130.8829138
"川辺郡川辺町上山田字背野平",NA,NA
"川辺郡川辺町中山田字銅金ノ下",31.3700489,130.3522402
"鹿屋市輝北町平房鳥居ヶ段",31.538152,130.9031301
"揖宿郡喜入町生見",31.3086284,130.5584832
"大島郡喜界町大字山田字山田中西",28.3073418,129.9594146
"大島郡喜界町大字山田字山田半田",28.3092324,129.9645999
"大島郡喜界町大字滝川字前畑",28.3161029,129.9654569
"大島郡喜界町大字城久",28.312871,129.9645494
"大島郡喜界町大字手久津久字中増",28.2919019,129.9354174
"鹿屋市輝北町下百引新田",31.5230713,130.8930229
"鹿屋市輝北町下百引吉元",31.521853,130.90432
"霧島市国分府中町1610-3",31.7449401,130.7576667
"出水市野田町下名ほか",32.0687901,130.2628986
"曽於郡大崎町野方",31.5110378,130.94655
"曽於郡大崎町永吉字天神",31.4148222,130.9889695
"鹿屋市白水町",31.3923767,130.7943836
"出水市福ノ江町中尾",32.1003415,130.320348
"出水市下知識町",32.1038424,130.3267278
"曽於郡大崎町",31.4416064,130.9687836
"曽於郡大崎町仮宿",31.4332493,130.9965374
"鹿児島市郡山字常盤原",31.6960633,130.4669092
"国分市中央二丁目2819番地",31.744868,130.766769
"鹿屋市串良町",31.4164256,130.9233393
"鹿屋市串町細山田",31.4544095,130.9233393
"姶良郡湧水町大字川西七ッ谷",32.0095953,130.7259955
"姶良郡湧水町大字川西石打",32.0095953,130.7259955
"奄美市",28.3773699,129.4938065
"肝属郡南大隅町横別府字桜ヶ尾",31.1614665,130.8070391
"熊毛郡南種子町島間横峯",30.4432667,130.8735862
"熊毛郡南種子町島間藤平小田",30.46251,130.8879686
"熊毛郡南種子町西之銭亀",30.3831025,130.8829138
"熊毛郡南種子町大字平山字奥濱渡,大町シ塩入",30.4139819,130.9010199
"熊毛郡南種子町",30.4139819,130.9010199
"熊毛郡南種子町大字中之下3784番地",30.3907781,130.9132356
"日置市吹上町入来",31.4942897,130.3267278
"南さつま市坊津町泊字清水前",31.2855251,130.2364538
"南九州市知覧町西元字山薙",31.3283261,130.4057802
"南九州市知覧町",31.387231,130.4770912
"南九州市知覧町塩屋登立",31.2854077,130.380291
"垂水市高城小字本高城",31.4748192,130.7715966
"熊毛郡中種子町坂井立切",30.4714649,130.934804
"西之表市安城平山牧野",30.6189684,131.0293197
"西之表市安城大野東前平",30.6189684,131.0293197
"西之表市安城芦野",30.6189684,131.0293197
"枕崎市立神",31.276888,130.2775854
"日置市日吉町大字吉利字原口",31.571032,130.3445876
"不明",NA,NA
"阿賀町神谷",37.5351276,139.3602674
"日置市東市来町湯田字瀬戸ノ口　
字堀内　
字柴立",31.6854565,130.3445876
"島原市有明町字東鷹野",32.850097,130.33762
"壱岐市芦辺町深江鶴亀触",33.7672081,129.7536629
"諫早市宗方町",32.8131144,130.0966212
"諫早市仲沖町幸町",32.8397918,130.0671546
"諫早市破籠井町･下大渡野町",32.8662413,130.0197215
"諫早市貝津町",32.8330996,130.0197215
"諫早市森山町唐比西",32.7918604,130.1273535
"雲仙市国見町土黒　今出･川原田",32.8098453,130.2833315
"雲仙市瑞穂町西郷伊古名",32.867141,130.243625
"雲仙市国見町多比良",32.8356186,130.2960984
"雲仙市国見町土黒",32.8098453,130.2833315
"佐世保市江迎町",33.3062201,129.6324595
"大村市皆同町",32.9640406,129.9465755
"西海市大瀬戸町雪浦上郷",32.9215763,129.6750369
"対馬市上県町大字志多留字茂",34.5845912,129.3154352
"五島市富江町松尾宮ノ下",32.6181081,128.7619697
"長崎市脇岬町大字脇岬字神の上",32.5846519,129.7807076
"天草市五和町二江沖の原",32.54848,130.119
"対馬市豊玉町大字曽字浜",34.4290842,129.3050562
"遠賀郡芦屋町",33.8938696,130.663761
"宮崎市青島西1丁目",31.8029912,131.4606423
"唐津市宇木汲田",33.4068521,130.0112605
"豊後大野市緒方町大石",32.9028402,131.4062045
"対馬市豊玉町大字廻字ヌカシ69･70番地",34.4290842,129.3050562
"玉名市天水町尾田本村屋敷",32.8791839,130.5965967
"宇土市宮圧町",32.6741402,130.6270694
"熊本市南区城南町",32.7314961,130.7424667
"西松浦郡有田町大木字山本",33.215335,129.8498835
"玉名郡和水町江田若園",32.9730546,130.5979505
"対馬市上県町越高字尾崎二一番地",34.5545645,129.3387818
"対馬市上県町越高ハヤコ43",34.5545645,129.3387818
"宮崎市生目跡江",31.944441,131.3744049
"豊後大野市朝地町板井迫？",33.0113787,131.4437535
"南さつま市金峰町宮崎字上焼田",31.4417723,130.3267278
"出水市荘",32.1043293,130.27567
"五島市大津町江湖地先公有水面",32.6727148,128.8440741
"遠賀郡芦屋町大字山鹿字狩尾",33.9003024,130.6653843
"宇土市花園",32.6821257,130.7031814
"雲仙市国見町土黒宮田",32.8098453,130.2833315
"佐世保市吉井町直谷1068-1",33.282639,129.6991697
"佐世保市吉井町",33.2703211,129.6801958
"佐世保市指方町",33.1066303,129.7807076
"佐世保市吉井町福井1011番地8他",33.3003094,129.7008271
"諫早市多良見町舟津",32.860886,129.9221738
"松浦市地先公有水面",33.3439287,129.7077553
"佐世保市竹辺町",33.1986307,129.6789061
"佐世保市愛宕町･中里町",33.2008295,129.6918017
"松浦市今福町",33.3192641,129.7626791
"西海市大瀬戸町松島内郷串島",32.9374473,129.6079318
"諫早市貝津町字西輪久道",32.8330996,130.0197215
"南島原市北有馬町丁今福名",32.663446,130.2399033
"雲仙市",32.8352046,130.1874427
"大村市黒丸町587番地1-352",32.9497215,129.9340001
"五島市",32.6954809,128.8409418
"島原市稗田町",32.8100276,130.3516025
"松浦市福島町",33.3609814,129.8141748
"大村市玖島･久原",32.8929867,129.9637163
"佐世保市小野町",33.1859329,129.6905123
"諫早市飯盛町開名",32.767032,130.029147
"諫早市小野町･宗方町",32.8324603,130.0859435
"雲仙市国見町金山名",32.8352046,130.1874427
"大村市沖田町",32.9589044,129.9414391
"壱岐市芦辺町深江鶴亀触字不條",33.7672081,129.7536629
"諫早市下大渡野町",32.8824058,130.0145913
"壱岐市芦辺町深江平触",33.7642375,129.7613912
"諫早市立石町",32.8365038,130.0610673
"長崎市柿泊町",32.7758713,129.8090271
"大村市竹松町1021番地他",32.9520629,129.9485015
"長崎市深堀町5丁目地内",32.6856574,129.8241144
"東彼杵郡波佐見町",33.1380123,129.8956276
"壱岐市芦辺町･石田町",33.7553099,129.7356265
"壱岐市",33.7499356,129.6915216
"南島原市深江町大野木場",32.735086,130.338376
"平戸市津吉町785番地ほか",33.2221448,129.4320809
"松浦市鷹島町神崎免地先公有水面",33.4334023,129.7729817
"南島原市有家町尾上",32.7247743,130.2833315
"対馬市峰町吉田",34.4493171,129.3258125
"雲仙市国見町多比良戊",32.8261727,130.2960984
"諫早市宗方町宮崎館小野小学校裏",32.8324603,130.0859435
"唐津市双水字サコ",33.3966573,129.9861923
"唐津市唐ノ川字高峰",33.4131504,129.910953
"唐津市半田字外原",33.4047285,130.0376735
"唐津市半田字鶏ノ尾",33.4047285,130.0376735
"唐津市佐志",33.4637707,129.9273118
"唐津市神田",33.4350311,129.9529954
"唐津市半田字引地",33.4047285,130.0376735
"唐津市中原",33.4147967,129.9902171
"唐津市半田",33.4047285,130.0376735
"唐津市相知町長部田",33.3393799,130.0299804
"唐津市桜馬場",33.4491615,129.9629448
"唐津市菜畑字松山寺山",33.451217,129.956847
"西松浦郡有田町",33.2106507,129.8490169
"鳥栖市柚比町字平原",33.4019932,130.5063545
"神崎郡吉野ヶ里町三津",33.3637266,130.3853898
"鳥栖市今町字岸田",33.4077308,130.5260672
"鳥栖市柚比町字梅坂･永田",33.4068024,130.5153056
"唐津市",33.4500971,129.9682676
"佐賀市富士町大字関屋",33.4140283,130.2322362
"佐賀市",33.2631179,130.3009057
"唐津市原字溜ノ内･西ノ畑",33.4212505,129.9979153
"佐賀市富士町大字畑瀬",33.3981544,130.2156208
"佐賀市富士町大字栗並",33.4017114,130.1913283
"佐賀市富士町大字大野",33.4226089,130.2041151
"唐津市浜玉町谷口･渕上",33.4606134,130.0453657
"唐津市浜玉町渕上",33.4606134,130.0453657
"神埼市大字志波屋",33.3502753,130.3777415
"佐賀市金立町大字千布字東名",33.294391,130.3099167
"佐賀市城内1丁目地内",33.2467692,130.2980132
"佐賀市金立町大字千布字久富二本杉",33.3015704,130.3037572
"臼杵市野津町大字烏嶽字台•横通",33.063252,131.683464
"大分市大字下郡",33.2172639,131.6448315
"大分市大字横尾字九池",33.2061081,131.6676792
"杵築市大字中",33.4054799,131.5874556
"杵築市大字本庄小字浜、前田ほか",33.4203335,131.593695
"大分市大字丹生",33.215721,131.7083737
"大分市上野町、六坊南町",33.2256261,131.6164629
"豊後大野市三重町大字赤嶺字茶屋久保",32.9838358,131.5948669
"中津市大字伊藤田字田中",33.557379,131.247603
"中津市大字伊藤田字コンゲ",33.5453411,131.2457101
"中津市大字伊藤田字穂屋",33.5453411,131.2457101
"大分市大字横尾字江又",33.2074647,131.6660204
"玖珠郡玖珠町大字太田字志津里",33.3436802,131.1451667
"豊後大野市大野町桑原字加原",33.0318963,131.4737744
"玖珠郡玖珠町大字四日市字上の原",33.303842,131.1048991
"大分市大字毛井字清水",33.1901173,131.6772348
"豊後大野市大字前田字長田板屋妙光寺",32.9783415,131.5843317
"大分市錦町3丁目",33.2311447,131.6214518
"大分市丹生",33.215721,131.7083737
"大分市大字牧",33.2358447,131.6448315
"大分市大字金谷迫",33.2281938,131.5637393
"大分市大字賀来",33.2169308,131.5599937
"大分市角子原1丁目",33.2480321,131.7102415
"大分市大字木上字鉾手1番地1外235筆",33.1845153,131.569036
"大分市大字宮苑井ノ口",33.212704,131.555433
"大分市顕徳町１丁目",33.2307981,131.6130327
"大分市金池南1丁目",33.230578,131.607339
"大分市大字横尾字",33.2074647,131.6660204
"豊後大野市大野町大原字二本木",33.0165122,131.4887787
"杵築市大字横城字立ヶ鼻3",33.4427996,131.6946748
"中津市大字加来",33.5582251,131.2080274
"中津市大字加来810-1他",33.5582251,131.2080274
"中津市大字諸田",33.5774914,131.2538713
"日田市大山町西大山字大フケ",33.247812,130.9720387
