"MaterialTypeUniqueID","Material_Classification","Material_Details_JPN","inconsistent","Materials_Details_EN","Materials_Detail_Identification_EN","Materials_Detail_Other_EN","Materials_Detail_Notes_EN"
1813,"Charred Remain","炭化材(クリ、サクラ属、カエデ属、ブナ属)",0,"carbonized material chestnut (Castanea crenata) maple (Acer sp.) Cherry, plum etc (Cerasus, Prunus etc) beech (Fagus sp.)","chestnut (Castanea crenata) maple (Acer sp.) Cherry, plum etc (Cerasus, Prunus etc) beech (Fagus sp.)","carbonized material","I suspect that apricot is included and wild and domesticated peaches"
1749,"Charred Remain","炭化材(カエデ属、ブナ属)",0,"carbonized material maple (Acer sp.) beech (Fagus sp.)","maple (Acer sp.) beech (Fagus sp.)","carbonized material",""
1078,"Wood","木材(クスノキ科)",0,"material wood Lauraceae camphor tree (Cinnamomum camphora)","Lauraceae camphor tree (Cinnamomum camphora)","material wood",""
7,"Soil","organic sediment",1,"organic sediment","","",""
7,"Soil","organic sediment",1,"organic sediment","","",""
8,"Peat","peat",0,"peat","","",""
127,"Seed","クリ果実",0,"fruit /achenes etc chestnut (Castanea crenata)","chestnut (Castanea crenata)","fruit /achenes etc",""
219,"Seed","ドングリ類種子",0,"seed oak (Quercus)","oak (Quercus)","seed",""
1080,"Wood","木材(クマシデ属)",0,"material wood hornbeam (Carpinus sp.)","hornbeam (Carpinus sp.)","material wood",""
2888,"Seed","種子(ドングリ",0,"seed oak (Quercus)","oak (Quercus)","seed",""
286,"Fish bone","マイルカ 頭蓋骨",0,"dolphin /toothed whales (odontocetes) skull","dolphin /toothed whales (odontocetes)","skull",""
805,"Fish bone","小型イルカ 椎骨",0,"dolphin /toothed whales (odontocetes) vertebra","dolphin /toothed whales (odontocetes)","vertebra",""
225,"Animal Bone","ニホンジカ 大腿骨",0,"sika deer (Cervus nippon) femur","sika deer (Cervus nippon)","femur",""
1118,"Wood","木材(シキミ)",0,"material wood Japanese star anise (Illicum religiosum)","Japanese star anise (Illicum religiosum)","material wood",""
1608,"Charred Seed","炭化堅果(トチノキ)",0,"carbonized nut horse chestnut (Aesculus turbinata) Aesculus??","horse chestnut (Aesculus turbinata) Aesculus??","carbonized nut",""
1607,"Charred Seed","炭化堅果(コナラ属)",0,"carbonized nut oak (Quercus sp.)","oak (Quercus sp.)","carbonized nut",""
282,"Shell","ヘビ貝",0,"snake shell? (Serpulorbis imbricatus)?","","",""
96,"Shell","カキ貝",0,"oysters (Ostreidae)","","",""
66,"Lacquer","ウルシ",0,"poison oak/ivy (Toxicodendron sp.)","poison oak/ivy (Toxicodendron sp.)","",""
287,"Fish bone","マイルカ骨",0,"dolphin /toothed whales (odontocetes)","dolphin /toothed whales (odontocetes)","",""
3308,"Other unknown samples","骨",1,"bone indet.","","",""
3308,"Other unknown samples","骨",1,"bone indet.","","",""
3308,"Other unknown samples","骨",1,"bone indet.","","",""
3308,"Other unknown samples","骨",1,"bone indet.","","",""
1422,"Seed","果皮",0,"pericarp","","pericarp",""
2569,"Charred Seed","炭化穎果(イネ)",0,"carbonized rice (Oryza sativa)","rice (Oryza sativa)","carbonized",""
199,"Seed","トチノキ果実",0,"fruit /achenes etc horse chestnut (Aesculus turbinata) Aesculus??","horse chestnut (Aesculus turbinata) Aesculus??","fruit /achenes etc",""
1798,"Charred Remain","炭化材(クマノミズキ類)",0,"carbonized material dogwood (Cornus controversa) dogwood (Cornus macrophylla)","dogwood (Cornus controversa) dogwood (Cornus macrophylla)","carbonized material",""
1845,"Charred Remain","炭化材(コクサギ)",0,"carbonized material harlequin gloryblower (Clerodendrum trichotomum)","harlequin gloryblower (Clerodendrum trichotomum)","carbonized material",""
3050,"Seed","種実遺体(トチノキ種皮)",0,"seed/nuts seed coat horse chestnut (Aesculus turbinata) Aesculus??","horse chestnut (Aesculus turbinata) Aesculus??","seed/nuts seed coat",""
157,"Animal Bone","シカ 下顎骨 右",0,"deer (Cervidae) right manidble","deer (Cervidae)","right manidble",""
50,"Animal Bone","イノシシ 下顎骨 右",0,"wild boar (Sus scrofa) right manidble","wild boar (Sus scrofa)","right manidble",""
106,"Animal Bone","ガン亜科 上腕 左",0,"geese (Anserinae) left humerus","geese (Anserinae)","left humerus",""
113,"Fish bone","クジラ類",0,"whale (Cetacea spp.)​","whale (Cetacea spp.)​","",""
33,"Animal Bone","イヌ 環椎",0,"dog (Canis lupus familiaris ) vertebra vertebra","dog (Canis lupus familiaris )","vertebra vertebra",""
119,"Animal Bone","クマ 大腿骨 右 遠位",0,"bear (Ursidae) right femur","bear (Ursidae)","right femur",""
49,"Animal Bone","イノシシ 下顎骨",0,"wild boar (Sus scrofa) manidble","wild boar (Sus scrofa)","manidble",""
34,"Animal Bone","イヌ 腰椎",0,"dog (Canis lupus familiaris ) lumbar vertebra vertebra","dog (Canis lupus familiaris )","lumbar vertebra vertebra",""
32,"Animal Bone","イヌ 大腿骨 左",0,"dog (Canis lupus familiaris ) left femur","dog (Canis lupus familiaris )","left femur",""
118,"Animal Bone","クマ 中手/中足",0,"bear (Ursidae) phlanges metatarsal","bear (Ursidae)","phlanges metatarsal",""
99,"Animal Bone","カモ亜科 烏口骨",0,"duck (Anatidae etc) coracoid","duck (Anatidae etc)","coracoid",""
3415,"Fish bone","魚類(大型) 椎骨",0,"fish large vertebra","fish bone","vertebra",""
156,"Shell","サルボウ",0,"ark clam (Anadara kagoshimensis)","","",""
69,"Shell","オオタニシ",0,"pond snail (Viviparidae spp.)​","","",""
2638,"Wood","生木(クヌギ節)",0,"wood sample saw-tooth oak (Quercus acutissima)","saw-tooth oak (Quercus acutissima)","wood sample",""
2552,"Charred Seed","炭化種実(ムクロジ)",0,"carbonized seed/nuts soapberry (Sapindaceae)","soapberry (Sapindaceae)","carbonized seed/nuts",""
842,"Other unknown samples","有機物細片",0,"organic matter","","organic matter",""
317,"Other unknown samples","不明(花粉分析試料)",0,"unknown (pollen sample)","","unknown sample",""
390,"Animal Bone","動物骨",0,"animal indet.","animal indet.","",""
1826,"Charred Remain","炭化材(クリ)･土壌",0,"carbonized material soil chestnut (Castanea crenata)","chestnut (Castanea crenata)","carbonized material soil",""
1438,"Wood","植物片(微小な草本質植物)",0,"plant fragments herbaceous plants","herbaceous plants","plant fragments",""
2860,"Soil","砂質粘土",0,"clay sand","","clay sand",""
220,"Animal Bone","ナウマン象 骨化石",0,"elephant (Elephantidae spp. Palaeoloxodon?) fossil bone","elephant (Elephantidae spp. Palaeoloxodon?)","fossil bone",""
2029,"Charred Remain","炭化材(ブナ属、コナラ属コナラ亜属クヌギ節)",0,"carbonized material oak (Quercus sp.) saw-tooth oak (Quercus acutissima) beech (Fagus sp.)","oak (Quercus sp.) saw-tooth oak (Quercus acutissima) beech (Fagus sp.)","carbonized material",""
2637,"Wood","生木(カラマツ)",0,"wood sample larch (Larix sp.)","larch (Larix sp.)","wood sample",""
2655,"Wood","生木(ヒノキ)",0,"wood sample hinoki cypress (Chamaecyparis obtusa)","hinoki cypress (Chamaecyparis obtusa)","wood sample",""
2001,"Charred Remain","炭化材(バラ科ナシ亜科)",0,"carbonized material Rosaceae Pear (Pyrus)=Maleae subfamily","Rosaceae Pear (Pyrus)=Maleae subfamily","carbonized material",""
740,"Soil","土壌(黒色泥)",0,"soil","","soil",""
2099,"Charred Remain","炭化材(ヤマグワ近似種)",0,"carbonized material or similar Chinese mulberry (Morus australis syn bombycis)","Chinese mulberry (Morus australis syn bombycis)","carbonized material or similar",""
2589,"Charred Remain","炭化鱗茎",1,"carbonized bulb stem fruit scale","","carbonized bulb stem fruit scale",""
2589,"Charred Remain","炭化鱗茎",1,"carbonized bulb stem fruit scale","","carbonized bulb stem fruit scale",""
2292,"Charred Seed","炭化物(オニグルミ)",1,"carbonized material walnut (Juglans ailanthifolia)","walnut (Juglans ailanthifolia)","carbonized material",""
2292,"Charred Seed","炭化物(オニグルミ)",1,"carbonized material walnut (Juglans ailanthifolia)","walnut (Juglans ailanthifolia)","carbonized material",""
1441,"Wood","植物片(草本?)",0,"plant fragments herbaceous plants","herbaceous plants","plant fragments",""
1439,"Charred Remain","植物片(炭化物)",0,"carbonized plant fragments material","","carbonized plant fragments material",""
3057,"Seed","種実遺体(モモ核)",0,"seed/nuts peach (Amygdalus persica syn. Prunus)","peach (Amygdalus persica syn. Prunus)","seed/nuts",""
3052,"Seed","種実遺体(ヒョウタン類果実)",0,"seed/nuts fruit /achenes etc bottle gourd (Lagenaria siceraria)","bottle gourd (Lagenaria siceraria)","seed/nuts fruit /achenes etc",""
2723,"Wood","生材(ツガ属)",0,"material raw material Tsuga (Tsuga sp.) tsuga (Tsuga sp.)","Tsuga (Tsuga sp.) tsuga (Tsuga sp.)","material raw material",""
2708,"Wood","生材(コナラ属コナラ亜属クヌギ節)",0,"material raw material oak (Quercus sp.) saw-tooth oak (Quercus acutissima)","oak (Quercus sp.) saw-tooth oak (Quercus acutissima)","material raw material",""
3053,"Seed","種実遺体(ブドウ種子)",0,"seed seed/nuts grapes (Vitaceae)","grapes (Vitaceae)","seed seed/nuts",""
1606,"Charred Seed","炭化堅果",0,"carbonized nut","","carbonized nut",""
2016,"Charred Remain","炭化材(ヒノキ属, クリ)",0,"carbonized material chestnut (Castanea crenata) cypress (Chamaecyparis sp.)","chestnut (Castanea crenata) cypress (Chamaecyparis sp.)","carbonized material",""
2052,"Charred Remain","炭化材(マツ属複維管束亜属, モミ属)",0,"carbonized material fir (Abies sp.) pine (Pinus sp.) subgen compound vascular","fir (Abies sp.) pine (Pinus sp.) subgen compound vascular","carbonized material",""
1267,"Charred Remain","木炭(針葉樹, ツガまたはモミ)",0,"charcoal Coniferae tsuga (Tsuga sieboldii) fir (Abies sp.)","Coniferae tsuga (Tsuga sieboldii) fir (Abies sp.)","charcoal",""
2476,"Charred Seed","炭化種実(イネ種子)",0,"carbonized seed seed/nuts rice (Oryza sativa)","rice (Oryza sativa)","carbonized seed seed/nuts",""
1836,"Charred Remain","炭化材(クワ)",0,"carbonized material mullberry (Morus sp.)","mullberry (Morus sp.)","carbonized material","I added 属"
71,"Seed","オオムギ胚乳",0,"barley (Hordeum sp.)","barley (Hordeum sp.)","",""
1993,"Charred Remain","炭化材(ハシバミ属)",0,"carbonized material hazel (Corylus sp.)","hazel (Corylus sp.)","carbonized material",""
1809,"Charred Remain","炭化材(クリ, 広葉樹)",0,"carbonized material hardwoodchestnut (Castanea crenata)","chestnut (Castanea crenata)","carbonized material hardwood",""
3102,"Humic substances ","腐植物",1,"plant humus","","plant humus",""
3102,"Humic substances ","腐植物",1,"plant humus","","plant humus",""
3102,"Humic substances ","腐植物",1,"plant humus","","plant humus",""
2864,"Soil","礫混じり砂質シルト",0,"silt sand","","silt sand",""
3105,"Soil","腐植質シルト質粘土",0,"humus clay silt","","humus clay silt",""
167,"Soil","シルト混じり細砂",0,"silt sand","","silt sand",""
3074,"Soil","細砂混じりシルト",0,"silt sand","","silt sand",""
2858,"Soil","砂質土",0,"sand","","sand",""
3444,"Soil","黒褐色有機質シルト",0,"organic matter silt","","organic matter silt",""
1896,"Charred Remain","炭化材(サワラ)",0,"carbonized material sawara cypress (Chamaecyparis pisifera)","sawara cypress (Chamaecyparis pisifera)","carbonized material","サワラン is in Eleocharis japonica, Chamaecyparis pisifera and just ワラis straw"
1886,"Charred Remain","炭化材(コナラ節, クリ)",0,"carbonized material chestnut (Castanea crenata) Jolcham oak (Quercus serrata)","chestnut (Castanea crenata) Jolcham oak (Quercus serrata)","carbonized material",""
1109,"Wood","木材(サイカチ近似種)",0,"material wood or similar honey locust (Gleditsia sp.)​ honey locust (Gleditsia japonica)​","honey locust (Gleditsia sp.)​ honey locust (Gleditsia japonica)​","material wood or similar",""
1128,"Wood","木材(ツガ)",0,"material wood tsuga (Tsuga sp.)","tsuga (Tsuga sp.)","material wood",""
1807,"Charred Remain","炭化材(クリ, ケンポナシ属)",0,"carbonized material chestnut (Castanea crenata) Japanese raisin tree (Hovenia sp.)","chestnut (Castanea crenata) Japanese raisin tree (Hovenia sp.)","carbonized material",""
1774,"Charred Remain","炭化材(キリ)",0,"carbonized material Foxglove Empress tree (Paulownia tomentos)","Foxglove Empress tree (Paulownia tomentos)","carbonized material",""
3116,"Soil","腐食した黒色土",0,"black soil","","black soil",""
3442,"Soil","黒褐色土壌",0,"soil brown soil","","soil brown soil",""
1879,"Charred Remain","炭化材(コナラ属コナラ亜種クヌギ節)",0,"carbonized material oak (Quercus sp.) saw-tooth oak (Quercus acutissima)","oak (Quercus sp.) saw-tooth oak (Quercus acutissima)","carbonized material",""
1880,"Charred Remain","炭化材(コナラ属コナラ亜種コナラ節)",0,"carbonized material oak (Quercus sp.) Jolcham oak (Quercus serrata)","oak (Quercus sp.) Jolcham oak (Quercus serrata)","carbonized material",""
1947,"Charred Remain","炭化材(トウヒ属-カラマツ属)",0,"carbonized material larch (Larix sp.) spruce (Picea sp.)","larch (Larix sp.) spruce (Picea sp.)","carbonized material",""
2574,"Charred Seed","炭化米(マメ類種子)",0,"carbonized seed rice (Oryza sativa) legume (Fabaceae)","rice (Oryza sativa) legume (Fabaceae)","carbonized seed",""
2547,"Charred Seed","炭化種実(マメ類種子)",0,"carbonized seed seed/nuts legume (Fabaceae)","legume (Fabaceae)","carbonized seed seed/nuts",""
3043,"Seed","種実遺体(オニグルミ核)＋土壌",0,"seed/nuts soil walnut (Juglans ailanthifolia)","walnut (Juglans ailanthifolia)","seed/nuts soil",""
3042,"Seed","種実遺体(オニグルミ核)",0,"seed/nuts walnut (Juglans ailanthifolia)","walnut (Juglans ailanthifolia)","seed/nuts",""
132,"Seed","クリ種皮",0,"seed coat chestnut (Castanea crenata)","chestnut (Castanea crenata)","seed coat",""
1735,"Charred Remain","炭化材(エゴノキ属, モミ属)",0,"carbonized material fir (Abies sp.) snowbell tree (Styrax sp.)","fir (Abies sp.) snowbell tree (Styrax sp.)","carbonized material",""
1796,"Charred Remain","炭化材(クマシデ属クマシデ設)",0,"carbonized material Japanese hornbeam (Carpinus japonica)","Japanese hornbeam (Carpinus japonica)","carbonized material",""
2051,"Charred Remain","炭化材(マツ属複維管束亜属, サクラ属)",0,"carbonized material pine (Pinus sp.) Cherry, plum etc (Cerasus, Prunus etc) subgen compound vascular","pine (Pinus sp.) Cherry, plum etc (Cerasus, Prunus etc) subgen compound vascular","carbonized material",""
2179,"Charred Remain","炭化材(環孔材類似)",0,"carbonized material ring porous","","carbonized material ring porous","ring material"
1727,"Charred Remain","炭化材(イネ科稈)",0,"carbonized material culm Poaceae","Poaceae","carbonized material culm",""
3117,"Soil","腐食土",0,"humus soil?","","",""
3307,"Animal Bone","馬骨(右尺骨･橈骨)",0,"horse (Equus ferus) right radius ulna","horse (Equus ferus)","right radius ulna",""
1093,"Wood","木材(ケンポナシ)",0,"material wood Japanese raisin tree (Hovenia sp.)","Japanese raisin tree (Hovenia sp.)","material wood",""
1132,"Wood","木材(ツワラ)",0,"material wood straw","","material wood straw",""
3395,"Human Bone","骨(ヒト右大腿骨)",0,"human right femur","human","right femur",""
3397,"Human Bone","骨(ヒト左上腕骨)",0,"human left humerus","human","left humerus",""
3396,"Human Bone","骨(ヒト右脛骨)",0,"human right tibia","human","right tibia",""
2566,"Charred Seed","炭化種実(炭化米)",0,"carbonized seed/nuts rice (Oryza sativa)","rice (Oryza sativa)","carbonized seed/nuts",""
2513,"Charred Seed","炭化種実(コムギ)",0,"carbonized seed/nuts wheat (Triticum)","wheat (Triticum)","carbonized seed/nuts",""
3025,"Seed","種実(メロン仲間)",0,"seed/nuts melon (Cucumis melo)","melon (Cucumis melo)","seed/nuts",""
2539,"Charred Seed","炭化種実(ブドウ属)",0,"carbonized seed/nuts grapes (Vitaceae)","grapes (Vitaceae)","carbonized seed/nuts",""
2026,"Charred Remain","炭化材(フジキ属)",0,"carbonized material yellow-wood (Cladrastis sp.)","yellow-wood (Cladrastis sp.)","carbonized material",""
3303,"Animal Bone","馬歯 切歯",0,"horse (Equus ferus) tooth","horse (Equus ferus)","tooth",""
3305,"Animal Bone","馬骨 左脛骨片",0,"horse (Equus ferus) left tibia bone fragment","horse (Equus ferus)","left tibia bone fragment",""
3306,"Animal Bone","馬骨 骨コラーゲン",0,"horse (Equus ferus) collogen","horse (Equus ferus)","collogen",""
1418,"Seed","果実",0,"fruit /achenes etc","","fruit /achenes etc",""
2414,"Charred Seed","炭化種子(クヌギ子葉)",0,"carbonized seed cotyledon saw-tooth oak (Quercus acutissima)","saw-tooth oak (Quercus acutissima)","carbonized seed cotyledon",""
79,"Seed","オニグルミ殻",0,"shell walnut (Juglans ailanthifolia)","walnut (Juglans ailanthifolia)","shell",""
1929,"Charred Remain","炭化材(タケ)",0,"carbonized material bamboo (Bambusoideae)","bamboo (Bambusoideae)","carbonized material",""
144,"Wood","ケヤキ根",0,"root Japanese zelkova (Zelkowa serrata)","Japanese zelkova (Zelkowa serrata)","root",""
191,"Wood","タケ類",0,"bamboo (Bambusoideae)","bamboo (Bambusoideae)","",""
1095,"Wood","木材(コウヤマキ)",0,"material wood Japanese umbrella pine (Sciadopitys verticillata)","Japanese umbrella pine (Sciadopitys verticillata)","material wood",""
1808,"Charred Remain","炭化材(クリ, コナラ)",0,"carbonized material chestnut (Castanea crenata) oak (Quercus sp.) / ?Jolcham Oak (Quercus serrata)","chestnut (Castanea crenata) oak (Quercus sp.) / ?Jolcham Oak (Quercus serrata)","carbonized material",""
1588,"Charred Seed","炭化オオムギ種子",0,"carbonized seed barley (Hordeum sp.)","barley (Hordeum sp.)","carbonized seed",""
194,"Seed","トウヒ毬果",0,"pinecone ezo spruce (Picea jezoensis)","ezo spruce (Picea jezoensis)","pinecone",""
2677,"Wood","生材(アカマツ)",0,"material raw material pine (Pinus sp.)","pine (Pinus sp.)","material raw material",""
42,"Seed","イネの果実類",0,"fruit /achenes etc rice (Oryza sativa)","rice (Oryza sativa)","fruit /achenes etc",""
2243,"Charred Remain","炭化植物遺体(イネ科草本)",0,"carbonized plant plant remains Poaceae herbaceous plants","Poaceae herbaceous plants","carbonized plant plant remains",""
2676,"Wood","生材(アカガシ亜属)",0,"material raw material Japanese evergreen oak (Quercus acuta)","Japanese evergreen oak (Quercus acuta)","material raw material",""
3147,"Wood","草本遺体",0,"herbaceous plants","herbaceous plants","",""
201,"Charred Seed","トチノキ炭化種子",0,"carbonized seed horse chestnut (Aesculus turbinata) Aesculus??","horse chestnut (Aesculus turbinata) Aesculus??","carbonized seed",""
367,"Human Bone","人骨(長骨)",0,"human bone long bone","human bone","long bone",""
212,"Organic Residue from Pottery","トリベ付着物",0,"ladle deposits?","","residue",""
2542,"Charred Seed","炭化種実(マツ属毬果)",0,"carbonized seed/nuts pinecone pine (Pinus sp.)","pine (Pinus sp.)","carbonized seed/nuts pinecone",""
2517,"Charred Seed","炭化種実(サクラ属核1点)",0,"carbonized seed/nuts Cherry, plum etc (Cerasus, Prunus etc)","Cherry, plum etc (Cerasus, Prunus etc)","carbonized seed/nuts","Cerasus and Prunus appear unresolved for many of the Japanese species"
213,"Seed","ドングリ",1,"oak (Quercus)","oak (Quercus)","",""
213,"Seed","ドングリ",1,"oak (Quercus)","oak (Quercus)","",""
846,"Soil","有機質土(黒色土壌)",0,"soil organic matter black soil","","soil organic matter black soil",""
2390,"Charred Seed","炭化球果(マツ属複維管束亜属)",0,"carbonized cones pine (Pinus sp.) subgen compound vascular","pine (Pinus sp.) subgen compound vascular","carbonized cones",""
3142,"Charred Remain","草本炭化物",0,"carbonized material herbaceous plants","herbaceous plants","carbonized material",""
1838,"Charred Remain","炭化材(クワ属＆クマシデ属)",0,"carbonized material hornbeam (Carpinus sp.) mullberry (Morus sp.)","hornbeam (Carpinus sp.) mullberry (Morus sp.)","carbonized material",""
2246,"Charred Remain","炭化植物遺体(ヨシ属茎)",0,"carbonized plant stem plant remains common reed (Phragmites australis)​","common reed (Phragmites australis)​","carbonized plant stem plant remains",""
1165,"Wood","木材(ヒトツバタゴ)",0,"material wood Chinese fringe tree (Chionanthus retusus)​","Chinese fringe tree (Chionanthus retusus)​","material wood",""
150,"Charred Seed","コナラ属炭化子葉",0,"carbonized cotyledon oak (Quercus sp.)","oak (Quercus sp.)","carbonized cotyledon",""
1844,"Charred Remain","炭化材(コウヤマキ)",0,"carbonized material Japanese umbrella pine (Sciadopitys verticillata)","Japanese umbrella pine (Sciadopitys verticillata)","carbonized material",""
3393,"Human Bone","骨(ヒト、脛骨?）",0,"human tibia","human","tibia",""
2017,"Charred Remain","炭化材(ヒノキ属、カエデ属)",0,"carbonized material cypress (Chamaecyparis sp.) maple (Acer sp.)","cypress (Chamaecyparis sp.) maple (Acer sp.)","carbonized material",""
2703,"Wood","生材(コウヤマキ)",0,"material raw material Japanese umbrella pine (Sciadopitys verticillata)","Japanese umbrella pine (Sciadopitys verticillata)","material raw material",""
1865,"Charred Remain","炭化材(コナラ属クヌギ節とヒノキ属)",0,"carbonized material oak (Quercus sp.) saw-tooth oak (Quercus acutissima) cypress (Chamaecyparis sp.)","oak (Quercus sp.) saw-tooth oak (Quercus acutissima) cypress (Chamaecyparis sp.)","carbonized material",""
2045,"Charred Remain","炭化材(マツ属?)",0,"carbonized material pine (Pinus sp.)","pine (Pinus sp.)","carbonized material",""
261,"Human Bone","ヒトの歯",0,"human tooth","human","tooth",""
2889,"Seed","種子(ドングリ)",0,"seed oak (Quercus)","oak (Quercus)","seed",""
2681,"Wood","生材(イヌマキ)",0,"material raw material yew plum pine (Podocarpus macrophyllus)​","yew plum pine (Podocarpus macrophyllus)​","material raw material",""
1905,"Charred Remain","炭化材(シイ属)",0,"carbonized material chinquapin (Castanopsis sp.)","chinquapin (Castanopsis sp.)","carbonized material",""
729,"Soil","土壌(有機質粘土)",0,"soil organic matter clay","","soil organic matter clay",""
2736,"Wood","生材(ノブドウ属茎)",0,"material stem raw material grapes (Vitaceae)","grapes (Vitaceae)","material stem raw material",""
1723,NA,"炭化材(イネ科タケ亜科)",0,"carbonized material Poaceae bamboo (Bambusoideae)","Poaceae bamboo (Bambusoideae)","carbonized material",""
2014,NA,"炭化材(ヒノキ)",0,"carbonized material hinoki cypress (Chamaecyparis obtusa)","hinoki cypress (Chamaecyparis obtusa)","carbonized material",""
1623,NA,"炭化材",0,"carbonized material","","carbonized material",""
2234,"Charred Remain","炭化植物(草本類)",0,"carbonized plant herbaceous plants","herbaceous plants","carbonized plant","herbaceous plants"
758,"Charred Remain","土混じり木炭片",0,"Soil mixed with charcoal fragments","","charcoal charred pieces",""
2034,NA,"炭化材(ブナ科)",0,"carbonized material Fagaceae","Fagaceae","carbonized material",""
1822,NA,"炭化材(クリ)",0,"carbonized material chestnut (Castanea crenata)","chestnut (Castanea crenata)","carbonized material",""
1907,NA,"炭化材(シキミ)",0,"carbonized material Japanese star anise (Illicum religiosum)","Japanese star anise (Illicum religiosum)","carbonized material",""
1778,NA,"炭化材(クスノキ科)",0,"carbonized material Lauraceae camphor tree (Cinnamomum camphora)","Lauraceae camphor tree (Cinnamomum camphora)","carbonized material",""
1763,NA,"炭化材(カヤ)",0,"carbonized material Japanese nutmeg tree​ (Torreya nucifera)","Japanese nutmeg tree​ (Torreya nucifera)","carbonized material","WARNING THESE CHARACTERS カヤ Are very common in other plant names and also can mean sedges"
1694,NA,"炭化材(アカガシ亜属、シキミ)",0,"carbonized material Japanese star anise (Illicum religiosum) Japanese evergreen oak (Quercus acuta)","Japanese star anise (Illicum religiosum) Japanese evergreen oak (Quercus acuta)","carbonized material",""
3437,"Soil","黒色粘土",0,"clay","","clay",""
1193,"Wood","木材(ヤブニッケイ)",1,"material wood Japanese cinnamon (Cinnamomum yabunikkei syn. pedunculatum)","Japanese cinnamon (Cinnamomum yabunikkei syn. pedunculatum)","material wood",""
1193,"Wood","木材(ヤブニッケイ)",1,"material wood Japanese cinnamon (Cinnamomum yabunikkei syn. pedunculatum)","Japanese cinnamon (Cinnamomum yabunikkei syn. pedunculatum)","material wood",""
1447,"Wood","植物細片",0,"plant","","plant",""
1450,"Soil","植物質土壌",0,"plant soil","","plant soil",""
1761,"Charred Remain","炭化材(カマツカ)",0,"carbonized material pine (Pinus sp.)","pine (Pinus sp.)","carbonized material",""
1986,"Charred Remain","炭化材(ハイノキ属)",0,"carbonized material hainoki (Symplocos sp.)","hainoki (Symplocos sp.)","carbonized material",""
274,"Seed","ヒョウタン類(種子)",0,"seed bottle gourd (Lagenaria siceraria)","bottle gourd (Lagenaria siceraria)","seed",""
107,"Seed","キカラスウリ(種子)",0,"seed snake gourd (Trichosanthes kirilowii​) melon/gourd (Cucurbitaceae)","snake gourd (Trichosanthes kirilowii​) melon/gourd (Cucurbitaceae)","seed",""
1044,"Wood","木材(アワブキ属)",0,"material wood Awabuki (Meliosma myriantha)","Awabuki (Meliosma myriantha)","material wood",""
2092,"Charred Remain","炭化材(ヤブツバキ)",0,"carbonized material wild camellia (Camellia japonica)","wild camellia (Camellia japonica)","carbonized material",""
1923,"Charred Remain","炭化材(スダジイ)",0,"carbonized material Itajii tree (Castanopis sieboldi)","Itajii tree (Castanopis sieboldi)","carbonized material",""
3436,"Soil","黒色砂混じりシルト",0,"silt sand","","silt sand",""
217,"Charred Seed","ドングリ炭化種子",0,"carbonized seed oak (Quercus)","oak (Quercus)","carbonized seed",""
837,"Soil","有機土壌",0,"soil","","soil",""
1794,"Charred Remain","炭化材(クマシデ属イヌシデ節,クリ)",0,"carbonized material chestnut (Castanea crenata) Chonowski's hornbeam (Carpinus tschonoskii)","chestnut (Castanea crenata) Chonowski's hornbeam (Carpinus tschonoskii)","carbonized material",""
1041,"Wood","木材(アカメガシワ)",0,"material wood Japanese mallotus (Mallotus japonicus)","Japanese mallotus (Mallotus japonicus)","material wood",""
1130,"Wood","木材(ツブラジイ)",0,"material wood Japanese Chinquapin (Castanopsis cuspidata)","Japanese Chinquapin (Castanopsis cuspidata)","material wood",""
1087,"Wood","木材(クリ近似種)",0,"material wood or similar chestnut (Castanea crenata)","chestnut (Castanea crenata)","material wood or similar",""
1123,"Wood","木材(タイミンタチバナ)",0,"material wood colicwood (Myrsine seguinii)","colicwood (Myrsine seguinii)","material wood",""
1065,"Wood","木材(カキノキ属)",0,"material wood Persimmon (Diospyros sp.)","Persimmon (Diospyros sp.)","material wood",""
1038,"Wood","木材(アオキ)",0,"material wood Spotted laurel (Aucuba japonica)","Spotted laurel (Aucuba japonica)","material wood",""
1927,"Charred Remain","炭化材(タイミンタチバナ)",0,"carbonized material colicwood (Myrsine seguinii)","colicwood (Myrsine seguinii)","carbonized material",""
2040,"Charred Remain","炭化材(マキ属)",0,"carbonized material plum pine (Podocarpus sp.)​","plum pine (Podocarpus sp.)​","carbonized material",""
826,"Soil","明褐灰色粘土",0,"clay","","clay",""
1709,"Charred Remain","炭化材(アワブキ)",0,"carbonized material Awabuki (Meliosma myriantha)","Awabuki (Meliosma myriantha)","carbonized material","BEWARE HAS MILLET アワ IN NAME"
1443,"Seed","植物種子(ヒシの実含む)",0,"plant seed nut/fruit Water caltrop (Trapa natans var. bispinosa)","Water caltrop (Trapa natans var. bispinosa)","plant seed nut/fruit",""
1964,"Charred Remain","炭化材(ナツツバキ属)",0,"carbonized material camellia (Camellia sp.)","camellia (Camellia sp.)","carbonized material",""
1448,"Wood","植物繊維",0,"plant textile fiber / fiborous","","plant textile fiber / fiborous",""
2067,"Charred Remain","炭化材(ミツバウツギ科)",0,"carbonized material Staphyleaceae bridal wreath (Deutzia crenata)","Staphyleaceae bridal wreath (Deutzia crenata)","carbonized material",""
1125,"Wood","木材(タブノキ)",0,"material wood Japanese bay tree (Machilus thunbergii)","Japanese bay tree (Machilus thunbergii)","material wood",""
