"PrefectureCode","Prefecture","SiteName","SiteLocation","SamplingLocation","MaterialType","MaterialCode1","MaterialCode2","Period","Phase","PeriodCode","LabCode","Method","CRA","CRAError","UnroundedCRA","UnroundedCRAError","Delta13C","Delta13CError","Delta13CIRMS","AnalysedBy","Laboratory","PubblicationYear","ReportTitle","Page","Remarks","Reference","Publisher","Latitude","Longitude","ReferenceID","retain","originalRow"
22,"岩手","金附遺跡","北上市稲瀬町字金附","LⅢ16区　3上層　口縁外面","土器付着物","O","q","縄文時代晩期〜弥生時代前期","大洞A'式〜砂沢式","B,C","IAAA-41913","AMS法",2430,40,NA,NA,NA,NA,"-26.9 ","小林謙一･坂本稔･尾嵜大真･新免歳靖･村本周三･金子昭彦","加速器分析研究所",2006,"岩手県北上市金附遺跡出土試料の14C年代測定","373-385",NA,"岩手県文化振興事業団埋蔵文化財調査報告書第482集　金附遺跡発掘調査報告書(第1分冊　本文、遺構･分析･考察編)","(財)岩手県文化振興事業団埋蔵文化財センター","39゜14'47.51""","141゜07'06.92""",2605,TRUE,11845
22,"岩手","金附遺跡","北上市稲瀬町字金附","LⅢ区,17区,2b層","土器付着物,焦,胴内中","O","q","弥生時代前期～中期",NA,"C","IAAA-41914","AMS法",2450,40,NA,NA,"-28.38 ","0.73 ",NA,"学術創成研究グループ","加速器分析研究所",2009,"地域別測定データ","139-524","IWM-10","弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書","国立歴史民俗博物館","39゜14'47.51""","141゜07'06.92""",2883,TRUE,1795
22,"岩手","金附遺跡","北上市稲瀬町字金附","LⅢ17区　2b層　胴上部内面","土器付着物","O","q","弥生時代","青木畑式?","C","IAAA-41914","AMS法",2450,40,NA,NA,NA,NA,"-28.38 ","小林謙一･坂本稔･尾嵜大真･新免歳靖･村本周三･金子昭彦","加速器分析研究所",2006,"岩手県北上市金附遺跡出土試料の14C年代測定","373-385",NA,"岩手県文化振興事業団埋蔵文化財調査報告書第482集　金附遺跡発掘調査報告書(第1分冊　本文、遺構･分析･考察編)","(財)岩手県文化振興事業団埋蔵文化財センター","39゜14'47.51""","141゜07'06.92""",2605,TRUE,11846
22,"岩手","金附遺跡","北上市稲瀬町字金附","OⅠ区,5区,3層","土器付着物,焦,胴内","O","q","不明",NA,"B,C","IAAA-41915","AMS法",2470,40,NA,NA,"-25.43 ","0.76 ","-23.2 ","学術創成研究グループ","加速器分析研究所",2009,"地域別測定データ","139-524","IWM-11","弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書","国立歴史民俗博物館","39゜14'47.51""","141゜07'06.92""",2883,TRUE,1796
22,"岩手","金附遺跡","北上市稲瀬町字金附","O1　5区　3層　胴中部内面","土器付着物","O","q","不明",NA,"A,B,C,D,E,F,G,H","IAAA-41915","AMS法",2470,40,NA,NA,NA,NA,"-23.2 ","小林謙一･坂本稔･尾嵜大真･新免歳靖･村本周三･金子昭彦","加速器分析研究所",2006,"岩手県北上市金附遺跡出土試料の14C年代測定","373-385",NA,"岩手県文化振興事業団埋蔵文化財調査報告書第482集　金附遺跡発掘調査報告書(第1分冊　本文、遺構･分析･考察編)","(財)岩手県文化振興事業団埋蔵文化財センター","39゜14'47.51""","141゜07'06.92""",2605,TRUE,11847
22,"岩手","金附遺跡","北上市稲瀬町字金附","LⅢ区,21区,３層","土器付着物,焦,胴内中","O","q","縄文時代晩期",NA,"B","IAAA-41916","AMS法",2540,40,NA,NA,"-22.71 ","0.72 ","-23.0 ","学術創成研究グループ","加速器分析研究所",2009,"地域別測定データ","139-524","IWM-12","弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書","国立歴史民俗博物館","39゜14'47.51""","141゜07'06.92""",2883,TRUE,1797
22,"岩手","金附遺跡","北上市稲瀬町字金附","LⅢ21区　3層　胴中部内面","土器付着物","O","q","縄文時代","大洞A'式?","B","IAAA-41916","AMS法",2540,40,NA,NA,NA,NA,"-23.0 ","小林謙一･坂本稔･尾嵜大真･新免歳靖･村本周三･金子昭彦","加速器分析研究所",2006,"岩手県北上市金附遺跡出土試料の14C年代測定","373-385",NA,"岩手県文化振興事業団埋蔵文化財調査報告書第482集　金附遺跡発掘調査報告書(第1分冊　本文、遺構･分析･考察編)","(財)岩手県文化振興事業団埋蔵文化財センター","39゜14'47.51""","141゜07'06.92""",2605,TRUE,11848
92,"佐賀","汐入遺跡","唐津市佐志","試料名:14C-3","貝","M","n","古墳時代〜室町時代",NA,"D,E,F","IAAA-42470","AMS法",5700,40,5700,43,"4.17 ","0.75",NA,"パリノ･サーヴェイ　辻康男･田中義文･辻本裕也･金井慎司･伊藤良永･斉藤紀行･松元美由紀","加速器分析研究所",2006,"汐入遺跡の古環境分析","28〜61",NA,"唐津市文化財調査報告書　第127集　汐入遺跡","唐津市教育委員会","33゜27'59.69""","129゜55'34.97""",1519,TRUE,29109
91,"福岡","大宰府条坊跡(第257次調査)","太宰府市朱雀3丁目","地区:O11　S-300　番号:№7　礎板　","木材(カヤ)","T","d","奈良時代","8世紀","E","IAAA-42470","AMS法",1490,30,1489,31,"-27.18","0.53",NA,"パリノ･サーヴェイ","加速器分析研究所",2012,"放射性炭素年代測定･樹種同定","235〜237",NA,"太宰府市の文化財　第114集　大宰府条坊跡42　-第251･255･257次調査-　","太宰府市教育委員会","33゜30'19.98""","130゜30'59.83""",1799,TRUE,30164
92,"佐賀","汐入遺跡","唐津市佐志","試料名:14C-4","植物遺体","T","d","古墳時代〜室町時代",NA,"D,E,F","IAAA-42471","AMS法",5370,50,5373,44,"-24.90 ","0.88",NA,"パリノ･サーヴェイ　辻康男･田中義文･辻本裕也･金井慎司･伊藤良永･斉藤紀行･松元美由紀","加速器分析研究所",2006,"汐入遺跡の古環境分析","28〜61",NA,"唐津市文化財調査報告書　第127集　汐入遺跡","唐津市教育委員会","33゜27'59.69""","129゜55'34.97""",1519,TRUE,29110
91,"福岡","大宰府条坊跡(第257次調査)","太宰府市朱雀3丁目","地区:R14　S-300　番号:№50　","木材(マキ属)","T","d","奈良時代","8世紀","E","IAAA-42471","AMS法",1660,40,1655,42,"-22.56","0.52",NA,"パリノ･サーヴェイ","加速器分析研究所",2012,"放射性炭素年代測定･樹種同定","235〜237",NA,"太宰府市の文化財　第114集　大宰府条坊跡42　-第251･255･257次調査-　","太宰府市教育委員会","33゜30'19.98""","130゜30'59.83""",1799,TRUE,30165
21,"青森","三内沢部(3)遺跡","青森市三内字沢部","FC17","種子","T","e","不明",NA,"A,B,C,D,E,F,G,H","IAAA-51674","AMS法",2190,40,NA,NA,"-34.07 ","0.80 ",NA,"加速器分析研究所","加速器分析研究所",2007,"放射性炭素年代測定結果","120-121",NA,"青森県埋蔵文化財調査報告書第426集　三内沢部(3)遺跡Ⅱ","青森県教育委員会","40゜48'42.01""","140゜41'04.34""",5013,TRUE,9843
21,"青森","三内沢部(3)遺跡","青森市三内字沢部","SI102","炭化物","T","h","縄文時代前期末","円筒下層d2式期","B","IAAA-51674","AMS法",4500,40,NA,NA,"-29.06 ","0.96 ",NA,"加速器分析研究所","加速器分析研究所",2007,"放射性炭素年代測定結果","120-121",NA,"青森県埋蔵文化財調査報告書第426集　三内沢部(3)遺跡Ⅱ","青森県教育委員会","40゜48'42.01""","140゜41'04.34""",5013,TRUE,9844
56,"三重","赤部遺跡","松阪市嬉野町新屋庄町","D地区　北壁　9層","堆積物","T","k","不明",NA,"A,B,C,D,E,F,G,H","IAAA-60002","AMS法",2920,40,2916,36,"-20.04 ","0.68 ",NA,"パリノ･サーヴェイ","パリノ･サーヴェイ",2007,"赤部遺跡D地区の自然科学分析","177-179",NA,"松阪市埋蔵文化財報告書3　赤部遺跡　一般国道23号中勢道路建設地内埋蔵文化財発掘調査報告書","松阪市教育委員会","34゜37'30.65""","136゜28'49.84""",3459,TRUE,27067
94,"熊本","滝川石田遺跡","上益城郡御船町滝川","3区14号竪穴建物跡　炭化物サンプル№1","炭化材(アワブキ属)","T","f","古墳時代後期","5〜6世紀中頃","D","IAAA-60002","AMS法",1580,30,1576,25,"-26.78 ","0.38",NA,"パリノ・サーヴェイ","加速器分析研究所",2014,"滝川石田遺跡の自然科学分析2","199〜202",NA,"熊本県文化財調査報告　第301集　滝川石田遺跡･辺田見中道遺跡　国道445号交通連携推進改築事業に伴う埋蔵文化財発掘調査","熊本県教育委員会","32゜43'00.23""","130゜47'18.96""",3825,TRUE,32265
65,"奈良県","平城京左京四条一坊一坪","奈良市四条大路3丁目","Ⅳa層　CS02","炭化材","T","f","弥生時代後期",NA,"C","IAAA-61388","AMS法",1480,40,1478,38,"-29.99","0.87",NA,"パリノ・サーヴェイ株式会社","（株）加速器分析研究所",2007,"付章．　自然科学分析結果の概要","155-156","https://sitereports.nabunken.go.jp/72968","奈良県遺跡調査概報2006年度（第一分冊）","奈良県立橿原考古学研究所","34゜40'48.00""","135゜47'43.58""",1853,TRUE,36909
65,"奈良県","平城京左京四条一坊","奈良市四条大路２丁目","一坪　西壁Ⅳa層　CS02","炭化材","T","f","弥生時代後期",NA,"C","IAAA-61388","AMS法",1480,40,1478,38,"-29.99","0.87",NA,"パリノ・サーヴェイ株式会社　田中義文・辻本裕也・馬場健司・辻康男","（株）加速器分析研究所",2011,"第5章　自然科学分析　第1節　平城京左京四条一坊の自然科学分析","138-141","https://sitereports.nabunken.go.jp/53473","平城京三条大路Ⅰ―国道308号整備事業に伴う発掘調査報告書（Ⅲ）―　奈良県文化財調査報告書　第139集","奈良県立橿原考古学研究所","34゜40'47.82""","135゜47'55.36""",2792,TRUE,36912
65,"奈良県","平城京左京四条一坊一坪","奈良市四条大路3丁目","Ⅰb層　CS05","炭化材","T","f","古墳時代前期",NA,"D","IAAA-61389","AMS法",1860,40,1856,39,"-26.79","0.92",NA,"パリノ・サーヴェイ株式会社","（株）加速器分析研究所",2007,"付章．　自然科学分析結果の概要","155-156","https://sitereports.nabunken.go.jp/72968","奈良県遺跡調査概報2006年度（第一分冊）","奈良県立橿原考古学研究所","34゜40'48.00""","135゜47'43.58""",1853,TRUE,36910
65,"奈良県","平城京左京四条一坊","奈良市四条大路２丁目","一坪　東壁Ⅰb層　CS05","炭化材","T","f","古墳時代前期",NA,"D","IAAA-61389","AMS法",1860,40,1856,39,"-26.79","0.92",NA,"パリノ・サーヴェイ株式会社　田中義文・辻本裕也・馬場健司・辻康男","（株）加速器分析研究所",2011,"第5章　自然科学分析　第1節　平城京左京四条一坊の自然科学分析","138-141","https://sitereports.nabunken.go.jp/53473","平城京三条大路Ⅰ―国道308号整備事業に伴う発掘調査報告書（Ⅲ）―　奈良県文化財調査報告書　第139集","奈良県立橿原考古学研究所","34゜40'47.82""","135゜47'55.36""",2792,TRUE,36913
21,"青森","坂元(2)遺跡","蓬田村大字広瀬字坂元","SK-01　覆土2層","木炭","T","f","縄文時代中期後葉〜末葉",NA,"B","IAAA-61937","AMS法",4010,40,4008,36,"-26.81 ","0.76 ",NA,"加速器分析研究所","加速器分析研究所",2008,"坂元(2)遺跡放射性炭素年代測定結果報告書(AMS測定)","48-52",NA,"青森県埋蔵文化財調査報告書第447集　坂元(2)遺跡","青森県教育委員会","41゜00'41.94""","140゜38'57.95""",5026,TRUE,9602
75,"岡山","中島遺跡","岡山市中島","4区　土壙230　第4層　炭№1","炭化材","T","f","中世後期",NA,"F","IAAA-61937","AMS法",850,30,849,32,"-24.91 ","0.75",NA,"パリノ･サーヴェイ株式会社","株式会社加速器分析研究所",2009,"中島遺跡の放射性炭素年代測定","664-665","https://sitereports.nabunken.go.jp/12880","岡山県埋蔵文化財発掘調査報告221　中島遺跡　宮南遺跡　国長遺跡　天神河原遺跡　都市計画道路竹田升田線街路改装に伴う発掘調査(第3分冊)","岡山県教育委員会","34゜41'16.33""","133゜56'34.84""",2507,TRUE,42825
21,"青森","坂元(2)遺跡","蓬田村大字広瀬字坂元","SK-01壁付近","木炭","T","f","縄文時代中期後葉〜末葉",NA,"B","IAAA-61938","AMS法",4140,40,4138,36,"-24.85 ","0.70 ",NA,"加速器分析研究所","加速器分析研究所",2008,"坂元(2)遺跡放射性炭素年代測定結果報告書(AMS測定)","48-52",NA,"青森県埋蔵文化財調査報告書第447集　坂元(2)遺跡","青森県教育委員会","41゜00'41.94""","140゜38'57.95""",5026,TRUE,9603
75,"岡山","中島遺跡","岡山市中島","4区　土壙230　第4層　炭№2","炭化材","T","f","中世後期",NA,"F","IAAA-61938","AMS法",820,30,823,32,"-27.52 ","0.8",NA,"パリノ･サーヴェイ株式会社","株式会社加速器分析研究所",2009,"中島遺跡の放射性炭素年代測定","664-665","https://sitereports.nabunken.go.jp/12880","岡山県埋蔵文化財発掘調査報告221　中島遺跡　宮南遺跡　国長遺跡　天神河原遺跡　都市計画道路竹田升田線街路改装に伴う発掘調査(第3分冊)","岡山県教育委員会","34゜41'16.33""","133゜56'34.84""",2507,TRUE,42826
41,"新潟","春木山遺跡","村上市春木山字山田","7号土坑　6層","炭化物","T","h","縄文時代中期中葉",NA,"B","IAAA-70640","AMS法",4410,30,4406,30,"-25.12 ","0.34 ",NA,"加速器分析研究所","加速器分析研究所",2015,"放射性炭素年代(AMS測定)","67-72",NA,"春木山遺跡Ⅱ(縄文編)　市内遺跡発掘調査報告書Ⅲ","村上市教育委員会","38゜06'34.09""","139゜27'44.96""",3227,TRUE,18787
41,"新潟","春木山遺跡","村上市春木山字山田","3号住居跡","土器付着炭化物","O","q","縄文時代中期中葉",NA,"B","IAAA-70640","AMS法",4590,30,4593,29,"-21.20 ","0.56 ",NA,"加速器分析研究所","加速器分析研究所",2015,"放射性炭素年代(AMS測定)","67-72",NA,"春木山遺跡Ⅱ(縄文編)　市内遺跡発掘調査報告書Ⅲ","村上市教育委員会","38゜06'34.09""","139゜27'44.96""",3227,TRUE,18796
41,"新潟","春木山遺跡","村上市春木山字山田","10号土坑　13層","炭化物","T","h","縄文時代中期中葉",NA,"B","IAAA-70641","AMS法",4370,30,4364,29,"-25.76 ","0.29 ",NA,"加速器分析研究所","加速器分析研究所",2015,"放射性炭素年代(AMS測定)","67-72",NA,"春木山遺跡Ⅱ(縄文編)　市内遺跡発掘調査報告書Ⅲ","村上市教育委員会","38゜06'34.09""","139゜27'44.96""",3227,TRUE,18788
41,"新潟","春木山遺跡","村上市春木山字山田","23号土坑　18層","土器付着炭化物","O","q","縄文時代中期中葉",NA,"B","IAAA-70641","AMS法",4910,30,4910,31,"-20.02 ","0.33 ",NA,"加速器分析研究所","加速器分析研究所",2015,"放射性炭素年代(AMS測定)","67-72",NA,"春木山遺跡Ⅱ(縄文編)　市内遺跡発掘調査報告書Ⅲ","村上市教育委員会","38゜06'34.09""","139゜27'44.96""",3227,TRUE,18794
41,"新潟","春木山遺跡","村上市春木山字山田","土器捨場　Ⅱb層","土器付着炭化物","O","q","縄文時代中期中葉",NA,"B","IAAA-70646","AMS法",4720,30,4719,32,"-24.23 ","0.33 ",NA,"加速器分析研究所","加速器分析研究所",2015,"放射性炭素年代(AMS測定)","67-72",NA,"春木山遺跡Ⅱ(縄文編)　市内遺跡発掘調査報告書Ⅲ","村上市教育委員会","38゜06'34.09""","139゜27'44.96""",3227,TRUE,18793
41,"新潟","春木山遺跡","村上市春木山字山田","1号住居跡","土器付着炭化物","O","q","縄文時代中期中葉",NA,"B","IAAA-70646","AMS法",4500,30,4503,29,"-21.00 ","0.41 ",NA,"加速器分析研究所","加速器分析研究所",2015,"放射性炭素年代(AMS測定)","67-72",NA,"春木山遺跡Ⅱ(縄文編)　市内遺跡発掘調査報告書Ⅲ","村上市教育委員会","38゜06'34.09""","139゜27'44.96""",3227,TRUE,18795
63,"大阪","讃良郡条里遺跡","寝屋川市・四条畷市","3-286土坑","木材,板材最外縁","T","d","弥生時代前期","河内Ⅰ-1最古","C","IAAA-71152","AMS法",2630,30,NA,NA,"-27.10 ","0.23 ",NA,"学術創成研究グループ","加速器分析研究所",2009,"地域別測定データ","139-524","OSF-C7　https://sitereports.nabunken.go.jp/65567","弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書","国立歴史民俗博物館","34゜45'55.98""","135゜37'40.01""",2883,TRUE,3194
63,"大阪府","讃良郡条里遺跡","寝屋川市新家地先他","3-286土坑　板材　OSF-C7","木材（最外縁部）","T","d","弥生時代前期",NA,"C","IAAA-71152","AMS法",2630,30,NA,NA,"-27.1","0.20 ",NA,"国立歴史民俗博物館・年代測定研究グループ","（株）加速器分析研究所",2009,"第７章　その他の科学的分析と検討　第６節　讃良郡条里遺跡出土炭化物のC14年代測定","480-485","https://sitereports.nabunken.go.jp/65567","（財）大阪府文化財センター調査報告書　第187集　讃良郡条里遺跡Ⅷ　一般国道1号バイパス（大阪北道路）・第二京阪道路建設に伴う埋蔵文化財発掘調査報告書","（財）大阪府文化財センター","34゜45'03.78""","135゜37'41.20""",194,TRUE,37959
63,"大阪","讃良郡条里遺跡","寝屋川市・四条畷市","6-152号土坑","種実,コメ,","T","g","弥生時代前期","河内Ⅰ-1最古","C","IAAA-71153","AMS法",2540,30,NA,NA,"-26.29 ","0.33 ",NA,"学術創成研究グループ","加速器分析研究所",2009,"地域別測定データ","139-524","OSF-C8　https://sitereports.nabunken.go.jp/65567","弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書","国立歴史民俗博物館","34゜45'55.98""","135゜37'40.01""",2883,TRUE,3195
63,"大阪府","讃良郡条里遺跡","寝屋川市新家地先他","6-152土坑最下部炭化物層　OSF-C8","種子（イネ胚乳）","T","e","弥生時代前期",NA,"C","IAAA-71153","AMS法",2540,30,NA,NA,"-26.3","0.30 ",NA,"国立歴史民俗博物館・年代測定研究グループ","（株）加速器分析研究所",2009,"第７章　その他の科学的分析と検討　第６節　讃良郡条里遺跡出土炭化物のC14年代測定","480-485","https://sitereports.nabunken.go.jp/65567","（財）大阪府文化財センター調査報告書　第187集　讃良郡条里遺跡Ⅷ　一般国道1号バイパス（大阪北道路）・第二京阪道路建設に伴う埋蔵文化財発掘調査報告書","（財）大阪府文化財センター","34゜45'03.78""","135゜37'41.20""",194,TRUE,37960
63,"大阪","讃良郡条里遺跡","寝屋川市・四条畷市","3-286号土坑","種実,ヒョウタン,","T","e","弥生時代前期","河内Ⅰ-1最古","C","IAAA-71154","AMS法",2510,30,NA,NA,"-26.04 ","0.34 ",NA,"学術創成研究グループ","加速器分析研究所",2009,"地域別測定データ","139-524","OSF-C9　https://sitereports.nabunken.go.jp/65567","弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書","国立歴史民俗博物館","34゜45'55.98""","135゜37'40.01""",2883,TRUE,3196
63,"大阪府","讃良郡条里遺跡","寝屋川市新家地先他","3-286土坑　OSF-C9","種子（ヒョウタン）","T","e","弥生時代前期",NA,"C","IAAA-71154","AMS法",2510,30,NA,NA,"-26.0","0.30 ",NA,"国立歴史民俗博物館・年代測定研究グループ","（株）加速器分析研究所",2009,"第７章　その他の科学的分析と検討　第６節　讃良郡条里遺跡出土炭化物のC14年代測定","480-485","https://sitereports.nabunken.go.jp/65567","（財）大阪府文化財センター調査報告書　第187集　讃良郡条里遺跡Ⅷ　一般国道1号バイパス（大阪北道路）・第二京阪道路建設に伴う埋蔵文化財発掘調査報告書","（財）大阪府文化財センター","34゜45'03.78""","135゜37'41.20""",194,TRUE,37961
35,"千葉","宮内井戸作遺跡","佐倉市宮内字井戸作218-1他","118住居ピット１４３","炭化材,","T","f","縄文時代晩期","安行3a-3b","B","IAAA-71603","AMS法",3030,40,NA,NA,"-23.24 ","0.58 ",NA,"学術創成研究グループ","加速器分析研究所",2009,"地域別測定データ","139-524","CBIN-C143","弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書","国立歴史民俗博物館","35゜38'11.15""","140゜14'41.50""",2883,TRUE,405
35,"千葉","宮内井戸作遺跡","佐倉市宮内字井戸作","Ⅱ地区118号住居跡　P143","炭化材","T","f","縄文時代",NA,"B","IAAA-71603","AMS法",3030,40,NA,NA,NA,NA,"-23.2 ","国立歴史民俗博物館　小林謙一･坂本稔･西本豊弘","加速器分析研究所",2009,"宮内井戸作遺跡出土試料の14C年代測定","339-341",NA,"財団法人印旛郡市文化財センター発掘調査報告書第266集　宮内井戸作遺跡(旧石器時代編)(縄文時代本文･分析編)","財団法人印旛郡市文化財センター","35゜38'11.15""","140゜14'41.50""",4542,TRUE,6001
35,"千葉","宮内井戸作遺跡","佐倉市宮内字井戸作218-1他","118住居下層№198","炭化材,クリ,","T","f","縄文時代晩期","安行3a-3b","B","IAAA-71604","AMS法",2940,40,NA,NA,"-22.74 ","0.65 ",NA,"学術創成研究グループ","加速器分析研究所",2009,"地域別測定データ","139-524","CBIN-C198","弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書","国立歴史民俗博物館","35゜38'11.15""","140゜14'41.50""",2883,TRUE,406
35,"千葉","宮内井戸作遺跡","佐倉市宮内字井戸作","Ⅱ地区118号住居跡　P198","炭化材","T","f","縄文時代",NA,"B","IAAA-71604","AMS法",2940,40,NA,NA,NA,NA,"-22.7 ","国立歴史民俗博物館　小林謙一･坂本稔･西本豊弘","加速器分析研究所",2009,"宮内井戸作遺跡出土試料の14C年代測定","339-341",NA,"財団法人印旛郡市文化財センター発掘調査報告書第266集　宮内井戸作遺跡(旧石器時代編)(縄文時代本文･分析編)","財団法人印旛郡市文化財センター","35゜38'11.15""","140゜14'41.50""",4542,TRUE,6002
35,"千葉","宮内井戸作遺跡","佐倉市宮内字井戸作218-1他","118住居ピット314","炭化材,","T","f","縄文時代晩期","安行3a-3b","B","IAAA-71605","AMS法",3430,40,NA,NA,"-21.77 ","0.77 ",NA,"学術創成研究グループ","加速器分析研究所",2009,"地域別測定データ","139-524","CBIN-C314","弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書","国立歴史民俗博物館","35゜38'11.15""","140゜14'41.50""",2883,TRUE,407
35,"千葉","宮内井戸作遺跡","佐倉市宮内字井戸作","Ⅱ地区118号住居跡　P314","炭化材","T","f","縄文時代",NA,"B","IAAA-71605","AMS法",3430,40,NA,NA,NA,NA,"-21.8 ","国立歴史民俗博物館　小林謙一･坂本稔･西本豊弘","加速器分析研究所",2009,"宮内井戸作遺跡出土試料の14C年代測定","339-341",NA,"財団法人印旛郡市文化財センター発掘調査報告書第266集　宮内井戸作遺跡(旧石器時代編)(縄文時代本文･分析編)","財団法人印旛郡市文化財センター","35゜38'11.15""","140゜14'41.50""",4542,TRUE,6003
35,"千葉","宮内井戸作遺跡","佐倉市宮内字井戸作218-1他","118住居床面№422","炭化材,クリ,","T","f","縄文時代晩期","安行3a-3b","B","IAAA-71606","AMS法",2920,40,NA,NA,"-21.89 ","0.41 ",NA,"学術創成研究グループ","加速器分析研究所",2009,"地域別測定データ","139-524","CBIN-C422","弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書","国立歴史民俗博物館","35゜38'11.15""","140゜14'41.50""",2883,TRUE,408
35,"千葉","宮内井戸作遺跡","佐倉市宮内字井戸作","Ⅱ地区118号住居跡　覆土","炭化材","T","f","縄文時代",NA,"B","IAAA-71606","AMS法",2920,40,NA,NA,NA,NA,"-21.9 ","国立歴史民俗博物館　小林謙一･坂本稔･西本豊弘","加速器分析研究所",2009,"宮内井戸作遺跡出土試料の14C年代測定","339-341",NA,"財団法人印旛郡市文化財センター発掘調査報告書第266集　宮内井戸作遺跡(旧石器時代編)(縄文時代本文･分析編)","財団法人印旛郡市文化財センター","35゜38'11.15""","140゜14'41.50""",4542,TRUE,6004
73,"島根","山持遺跡6区","出雲市西林木町","SX01","木材,裏面","T","d","奈良時代〜平安時代",NA,"E","IAAA-71614","AMS法",1180,30,NA,NA,"-20.03 ","0.49 ",NA,"学術創成研究グループ","加速器分析研究所",2009,"地域別測定データ","139-524","SMZM-P1 (re)","弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書","国立歴史民俗博物館","35゜24'31.39""","132゜45'58.68""",2883,TRUE,3650
73,"島根","山持遺跡","出雲市西林木町","1号板絵","木片","T","d","奈良時代〜平安時代","8世紀後葉･8世紀末〜9世紀初頭頃","E","IAAA-71614","AMS法",1180,30,NA,NA,NA,NA,NA,NA,"株式会社加速器分析研究所",2009,"出土板絵","206-207","https://sitereports.nabunken.go.jp/2848","山持遺跡Vol.5(6区)　国道431号道路改築事業(東林木バイパス)に伴う埋蔵文化財発掘調査報告書7　","島根県埋蔵文化財調査センター","35゜24'31.39""","132゜45'58.68""",2358,TRUE,40463
73,"島根","山持遺跡6区","出雲市西林木町","SX01","木材,裏面","T","d","奈良時代〜平安時代",NA,"E","IAAA-71615","AMS法",1260,30,NA,NA,"-21.97 ","0.69 ",NA,"学術創成研究グループ","加速器分析研究所",2009,"地域別測定データ","139-524","SMZM-P2 (re)","弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書","国立歴史民俗博物館","35゜24'31.39""","132゜45'58.68""",2883,TRUE,3652
73,"島根","山持遺跡","出雲市西林木町","2号板絵","木片","T","d","奈良時代〜平安時代","8世紀後葉･8世紀末〜9世紀初頭頃","E","IAAA-71615","AMS法",1260,30,NA,NA,NA,NA,NA,NA,"株式会社加速器分析研究所",2009,"出土板絵","206-207","https://sitereports.nabunken.go.jp/2848","山持遺跡Vol.5(6区)　国道431号道路改築事業(東林木バイパス)に伴う埋蔵文化財発掘調査報告書7　","島根県埋蔵文化財調査センター","35゜24'31.39""","132゜45'58.68""",2358,TRUE,40464
73,"島根","山持遺跡6区","出雲市西林木町","SX01","木材,裏面","T","d","奈良時代〜平安時代",NA,"E","IAAA-71616","AMS法",1180,40,NA,NA,"-20.16 ","0.56 ",NA,"学術創成研究グループ","加速器分析研究所",2009,"地域別測定データ","139-524","SMZM-P3 (re)","弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書","国立歴史民俗博物館","35゜24'31.39""","132゜45'58.68""",2883,TRUE,3654
73,"島根","山持遺跡","出雲市西林木町","3号板絵","木片","T","d","奈良時代〜平安時代","8世紀後葉･8世紀末〜9世紀初頭頃","E","IAAA-71616","AMS法",1180,40,NA,NA,NA,NA,NA,NA,"株式会社加速器分析研究所",2009,"出土板絵","206-207","https://sitereports.nabunken.go.jp/2848","山持遺跡Vol.5(6区)　国道431号道路改築事業(東林木バイパス)に伴う埋蔵文化財発掘調査報告書7　","島根県埋蔵文化財調査センター","35゜24'31.39""","132゜45'58.68""",2358,TRUE,40465
73,"島根","山持遺跡6区","出雲市西林木町","IJ01","木材,裏面","T","d","奈良時代〜平安時代",NA,"E","IAAA-71617","AMS法",1210,30,NA,NA,"-23.34 ","0.51 ",NA,"学術創成研究グループ","加速器分析研究所",2009,"地域別測定データ","139-524","SMZM-P4 (re)","弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書","国立歴史民俗博物館","35゜24'31.39""","132゜45'58.68""",2883,TRUE,3656
